 # Time [ns] Vector potential [Vs] antenna position (x,y,z) m   819.15204429000005        0.0000000000000000        573.57643634999999     
  -99.750000000000000       -1.5318647405783685E-019  -0.0000000000000000        2.2390498816624766E-019
  -99.250000000000000       -1.5570850644322290E-019  -0.0000000000000000        2.2759090901836965E-019
  -98.750000000000000       -1.5828488317082313E-019  -0.0000000000000000        2.3135556204493873E-019
  -98.250000000000000       -1.6091737475996994E-019  -0.0000000000000000        2.3520267281348503E-019
  -97.750000000000000       -1.6360750920393226E-019  -0.0000000000000000        2.3913464380902895E-019
  -97.250000000000000       -1.6635687422762200E-019  -0.0000000000000000        2.4315273637320376E-019
  -96.750000000000000       -1.6916693022185291E-019  -0.0000000000000000        2.4726004421496368E-019
  -96.250000000000000       -1.7203956309299255E-019  -0.0000000000000000        2.5145836529455393E-019
  -95.750000000000000       -1.7497649847004130E-019  -0.0000000000000000        2.5575040261250734E-019
  -95.250000000000000       -1.7797919472523615E-019  -0.0000000000000000        2.6013879059701518E-019
  -94.750000000000000       -1.8104973919746712E-019  -0.0000000000000000        2.6462666720180661E-019
  -94.250000000000000       -1.8419010682693608E-019  -0.0000000000000000        2.6921597505209006E-019
  -93.750000000000000       -1.8740199574067181E-019  -0.0000000000000000        2.7391031694229205E-019
  -93.250000000000000       -1.9068776000314068E-019  -0.0000000000000000        2.7871212708814516E-019
  -92.750000000000000       -1.9404940231340097E-019  -0.0000000000000000        2.8362518594797800E-019
  -92.250000000000000       -1.9748871656756385E-019  -0.0000000000000000        2.8865207081637952E-019
  -91.750000000000000       -2.0100882594514667E-019  -0.0000000000000000        2.9379597941438189E-019
  -91.250000000000000       -2.0461082667352484E-019  -0.0000000000000000        2.9906123260916658E-019
  -90.750000000000000       -2.0829820944158286E-019  -0.0000000000000000        3.0444958190955758E-019
  -90.250000000000000       -2.1207278930060498E-019  -0.0000000000000000        3.0996680154022969E-019
  -89.750000000000000       -2.1593726005932497E-019  -0.0000000000000000        3.1561416583033123E-019
  -89.250000000000000       -2.1989488073557892E-019  -0.0000000000000000        3.2139762553879463E-019
  -88.750000000000000       -2.2394795757657390E-019  -0.0000000000000000        3.2732134253366697E-019
  -88.250000000000000       -2.2809921719008578E-019  -0.0000000000000000        3.3338853686476103E-019
  -87.750000000000000       -2.3235204736789319E-019  -0.0000000000000000        3.3960336251231834E-019
  -87.250000000000000       -2.3670929710026295E-019  -0.0000000000000000        3.4597090414463822E-019
  -86.750000000000000       -2.4117391773866457E-019  -0.0000000000000000        3.5249571528970851E-019
  -86.250000000000000       -2.4574902070193054E-019  -0.0000000000000000        3.5918244082449273E-019
  -85.750000000000000       -2.5043895427644024E-019  -0.0000000000000000        3.6603598615795849E-019
  -85.250000000000000       -2.5524658319824533E-019  -0.0000000000000000        3.7306164136472604E-019
  -84.750000000000000       -2.6017557800265224E-019  -0.0000000000000000        3.8026515504005023E-019
  -84.250000000000000       -2.6523004396661634E-019  -0.0000000000000000        3.8765326739582376E-019
  -83.750000000000000       -2.7041382536085752E-019  -0.0000000000000000        3.9522798488908979E-019
  -83.250000000000000       -2.7573118247842366E-019  -0.0000000000000000        4.0299831829754694E-019
  -82.750000000000000       -2.8118628491720120E-019  -0.0000000000000000        4.1097034270437633E-019
  -82.250000000000000       -2.8678315235342341E-019  -0.0000000000000000        4.1914922985897225E-019
  -81.750000000000000       -2.9252684972000431E-019  -0.0000000000000000        4.2754310723661986E-019
  -81.250000000000000       -2.9842136766203772E-019  -0.0000000000000000        4.3615811641286633E-019
  -80.750000000000000       -3.0447329173700945E-019  -0.0000000000000000        4.4500165846416486E-019
  -80.250000000000000       -3.1068676701717444E-019  -0.0000000000000000        4.5408215515109736E-019
  -79.750000000000000       -3.1706708205916498E-019  -0.0000000000000000        4.6340679503745907E-019
  -79.250000000000000       -3.2362020636176485E-019  -0.0000000000000000        4.7298274363502952E-019
  -78.750000000000000       -3.3035126481817476E-019  -0.0000000000000000        4.8281873954701700E-019
  -78.250000000000000       -3.3726726738472407E-019  -0.0000000000000000        4.9292623558330078E-019
  -77.750000000000000       -3.4437323486786070E-019  -0.0000000000000000        5.0331191799355829E-019
  -77.250000000000000       -3.5167747954387167E-019  -0.0000000000000000        5.1398412534109757E-019
  -76.750000000000000       -3.5918558112098690E-019  -0.0000000000000000        5.2495689902114425E-019
  -76.250000000000000       -3.6690433902670500E-019  -0.0000000000000000        5.3623630014036709E-019
  -75.750000000000000       -3.7484277083490037E-019  -0.0000000000000000        5.4783598872720476E-019
  -75.250000000000000       -3.8300611446436625E-019  -0.0000000000000000        5.5976889292499551E-019
  -74.750000000000000       -3.9140408220773642E-019  -0.0000000000000000        5.7203994531625251E-019
  -74.250000000000000       -4.0004503250618637E-019  -0.0000000000000000        5.8466577960290740E-019
  -73.750000000000000       -4.0893741071004346E-019  -0.0000000000000000        5.9765900042986447E-019
  -73.250000000000000       -4.1808997774289265E-019  -0.0000000000000000        6.1103448679373426E-019
  -72.750000000000000       -4.2751196033855313E-019  -0.0000000000000000        6.2480467259576286E-019
  -72.250000000000000       -4.3721448539995845E-019  -0.0000000000000000        6.3898217734506209E-019
  -71.750000000000000       -4.4720792255603712E-019  -0.0000000000000000        6.5358595475253645E-019
  -71.250000000000000       -4.5750160165325913E-019  -0.0000000000000000        6.6862694128188940E-019
  -70.750000000000000       -4.6810733837968318E-019  -0.0000000000000000        6.8412888346662121E-019
  -70.250000000000000       -4.7903849981842515E-019  -0.0000000000000000        7.0009841360505288E-019
  -69.750000000000000       -4.9030541299799285E-019  -0.0000000000000000        7.1656401361128489E-019
  -69.250000000000000       -5.0192093035177917E-019  -0.0000000000000000        7.3353899456983707E-019
  -68.750000000000000       -5.1390037973090364E-019  -0.0000000000000000        7.5104218270896375E-019
  -68.250000000000000       -5.2625607492460434E-019  -0.0000000000000000        7.6909834362211171E-019
  -67.750000000000000       -5.3900395417801501E-019  -0.0000000000000000        7.8772613683629100E-019
  -67.250000000000000       -5.5215917112602338E-019  -0.0000000000000000        8.0694875624469294E-019
  -66.750000000000000       -5.6573654016531444E-019  -0.0000000000000000        8.2678923669220017E-019
  -66.250000000000000       -5.7975582316771796E-019  -0.0000000000000000        8.4727257488575015E-019
  -65.750000000000000       -5.9423237007225649E-019  -0.0000000000000000        8.6842736149913408E-019
  -65.250000000000000       -6.0918517637605986E-019  -0.0000000000000000        8.9027758543840521E-019
  -64.750000000000000       -6.2463448700589188E-019  -0.0000000000000000        9.1285286567181211E-019
  -64.250000000000000       -6.4060137616439171E-019  -0.0000000000000000        9.3618428335162145E-019
  -63.750000000000000       -6.5710627595308697E-019  -0.0000000000000000        9.6030146346312876E-019
  -63.250000000000000       -6.7417302448981985E-019  -0.0000000000000000        9.8523828207286744E-019
  -62.750000000000000       -6.9182353167993504E-019  -0.0000000000000000        1.0110288418997394E-018
  -62.250000000000000       -7.1008450949876057E-019  -0.0000000000000000        1.0377101331579058E-018
  -61.750000000000000       -7.2898028532007418E-019  -0.0000000000000000        1.0653233690188188E-018
  -61.250000000000000       -7.4854040185787648E-019  -0.0000000000000000        1.0939021409697548E-018
  -60.750000000000000       -7.6879291645172588E-019  -0.0000000000000000        1.1234947752688146E-018
  -60.250000000000000       -7.8976835672084055E-019  -0.0000000000000000        1.1541422837621198E-018
  -59.750000000000000       -8.1149966492926974E-019  -0.0000000000000000        1.1859004244781629E-018
  -59.250000000000000       -8.3401887212281357E-019  -0.0000000000000000        1.2188023810709545E-018
  -58.750000000000000       -8.5736441351881991E-019  -0.0000000000000000        1.2529111642593197E-018
  -58.250000000000000       -8.8157293450902542E-019  -0.0000000000000000        1.2882823321427101E-018
  -57.750000000000000       -9.0668260619472503E-019  -0.0000000000000000        1.3249661825202184E-018
  -57.250000000000000       -9.3273616485636075E-019  -0.0000000000000000        1.3630307472242773E-018
  -56.750000000000000       -9.5977834491621030E-019  -0.0000000000000000        1.4025456567264097E-018
  -56.250000000000000       -9.8785570374789836E-019  -0.0000000000000000        1.4435750141520738E-018
  -55.750000000000000       -1.0170186978014323E-018  -0.0000000000000000        1.4861860391401097E-018
  -55.250000000000000       -1.0473194713411817E-018  -0.0000000000000000        1.5304553476768175E-018
  -54.750000000000000       -1.0788116903963931E-018  -0.0000000000000000        1.5764628606688123E-018
  -54.250000000000000       -1.1115538736903429E-018  -0.0000000000000000        1.6243086625805030E-018
  -53.750000000000000       -1.1456095409180692E-018  -0.0000000000000000        1.6740637636649396E-018
  -53.250000000000000       -1.1810415941069622E-018  -0.0000000000000000        1.7258354708740156E-018
  -52.750000000000000       -1.2179253255518531E-018  -0.0000000000000000        1.7797114366450223E-018
  -52.250000000000000       -1.2563277622898360E-018  -0.0000000000000000        1.8358205050263161E-018
  -51.750000000000000       -1.2963321541276550E-018  -0.0000000000000000        1.8942696365897657E-018
  -51.250000000000000       -1.3380208230663401E-018  -0.0000000000000000        1.9551774891667743E-018
  -50.750000000000000       -1.3814782102386110E-018  -0.0000000000000000        2.0186728048840797E-018
  -50.250000000000000       -1.4268040709963159E-018  -0.0000000000000000        2.0848857661333680E-018
  -49.750000000000000       -1.4740955656863027E-018  -0.0000000000000000        2.1539795103969751E-018
  -49.250000000000000       -1.5234578541289543E-018  -0.0000000000000000        2.2260909213538143E-018
  -48.750000000000000       -1.5750035241270230E-018  -0.0000000000000000        2.3014005016178983E-018
  -48.250000000000000       -1.6288556374312468E-018  -0.0000000000000000        2.3800760099902985E-018
  -47.750000000000000       -1.6851450341368904E-018  -0.0000000000000000        2.4623045089331819E-018
  -47.250000000000000       -1.7440104031829663E-018  -0.0000000000000000        2.5483116110509324E-018
  -46.750000000000000       -1.8055934407711511E-018  -0.0000000000000000        2.6382584497517693E-018
  -46.250000000000000       -1.8700515769641900E-018  -0.0000000000000000        2.7324452292835328E-018
  -45.750000000000000       -1.9375561010268996E-018  -0.0000000000000000        2.8310479266414727E-018
  -45.250000000000000       -2.0082856124320917E-018  -0.0000000000000000        2.9343793115923879E-018
  -44.750000000000000       -2.0824253196666972E-018  -0.0000000000000000        3.0426839185680490E-018
  -44.250000000000000       -2.1601937926814778E-018  -0.0000000000000000        3.1562902785363885E-018
