0.0;1.779767861690807
0.0;1.7797678154121848
0.0;1.779767980606982
0.0;1.7797677917761672
73.01301301301302;1.7797676736063657
91.23123123123123;1.7797676074396185
109.44944944944946;1.7797675877751868
118.55855855855856;1.7797676051508076
127.66766766766767;1.7797676286441917
136.77677677677679;1.7797676825267703
138.03803803803805;1.77976859138332
139.15915915915917;1.7797875430824823
160.0;1.7804566437963067
320.0;1.7807862649996684
480.0;1.780622142566726
636.0;1.7810520435489887
797.0;1.7812355239124371
957.0;1.781161507570276
1279.0;1.781289994379853
1600.0;1.7812632600659168
1805.6056056056057;1.7812496333048555
1816.8168168168168;1.7812548813112035
1862.3623623623623;1.7812578804912822
1907.9079079079079;1.781254616032815
1953.4534534534534;1.7812574143504092
2135.6356356356355;1.7812560109032847
2500.0;0.0
2500.0;0.0
2500.0;0.0
2500.0;0.0
