4.501498501498502,-551.6927807898146,793.7084924362708
14.504828504828506,-605.7951451221023,873.8099295221808
24.50815850815851,-636.1521329911128,917.8353367231479
34.511488511488515,-658.8030082753246,950.5327481181163
44.514818514818515,-676.5507659864379,976.1560457076098
54.51814851814852,-690.5447274435893,996.3154050311266
64.52147852147853,-701.5456076055791,1012.1051797164639
74.52480852480853,-710.181026000295,1024.4722994504405
84.52813852813854,-717.0964608463155,1034.3222566016714
94.53146853146853,-722.4528595928966,1042.0024652280267
104.53479853479854,-726.6320476960225,1048.0689660540545
114.53812853812855,-729.907787768011,1053.1136007460668
124.54145854145855,-732.5921787597015,1057.149370492856
134.54478854478856,-725.9724715699499,1046.575127868261
144.54811854811857,-723.144916613801,1040.0109872600565
154.55144855144857,-705.6909955549686,1012.4503903864443
164.55477855477858,-829.6815913155284,1210.9578710967978
174.5581085581086,-828.4060075067913,1211.4201412223267
184.5614385614386,-673.3750931117823,961.6760551686202
194.5647685647686,-765.2978441344974,1103.5424472400007
204.56809856809858,-783.6190086709332,1136.9913378157746
214.57142857142858,-806.3735657676926,1176.0409464395327
224.5747585747586,-796.8844457328433,1161.450733526011
234.5780885780886,-725.52196300401,1049.5744851467546
244.5814185814186,-700.8892880054038,1011.3908265343124
254.5847485847486,-712.7112790455304,1029.0879730184051
264.5880785880786,-742.5945314533764,1071.0881746908926
274.5914085914086,-881.9243315620984,1282.440186396644
284.5947385947386,-761.9192337361362,1105.9963287791045
294.5980685980686,-698.0044228979931,1004.4652215225593
304.6013986013986,-797.1678019116335,1159.3327947565556
314.6047286047286,-826.1061903147099,1204.0075471137916
324.6080586080586,-794.9922085624771,1165.5787286809307
334.61138861138863,-729.7367738766857,1049.5998436937246
344.61471861471864,-749.305085429288,1087.1977304330946
354.61804861804865,-803.8395992018177,1172.126264444509
364.62137862137865,-813.7728957265152,1186.1928184507303
374.62470862470866,-870.7044337309179,1268.6581023956714
384.62803862803867,-777.1179954027173,1131.9271186053256
394.6313686313687,-831.6279109134529,1212.9148528434325
404.6346986346987,-859.5905975902401,1251.8289436518435
414.6380286380287,-787.8666606566507,1150.368674549336
424.6413586413587,-747.3705365752827,1085.7447417767667
434.6446886446887,-808.5407657733566,1177.2385728045097
444.6480186480187,-775.9454037269529,1127.6217770650655
454.6513486513487,-728.3769585214139,1048.4265936428023
464.6546786546787,-761.6138038678499,1106.2783917274683
474.6580086580087,-746.5846923367544,1085.7965830955934
484.66133866133873,-838.3830772814874,1217.4483462751919
494.66466866466874,-823.0920058524243,1197.968816486424
504.66799866799875,-872.2101369457482,1269.206011237221
514.6713286713286,-798.8032784725572,1160.2504331679745
524.6746586746588,-674.3217897095975,970.415737265765
534.6779886779887,-768.1198998798467,1120.4604347680036
544.6813186813188,-906.7319707483708,1317.3636499706452
554.6846486846487,-837.5542678302558,1222.3056698717216
564.6879786879788,-832.6493756955591,1216.2633418369858
574.6913086913087,-785.6449546412397,1146.158284087144
584.6946386946388,-765.9444615656204,1111.7618362835276
594.6979686979687,-858.193355723228,1252.1366733356488
604.7012987012988,-843.8294371638483,1227.9810900649627
614.7046287046287,-872.5499704230363,1277.2072768062292
624.7079587079588,-791.2092935325849,1155.1063665833296
