0.0;1.7811155861259622
0.0;1.7811134383388953
0.0;1.7811160194945876
0.0;1.7811158900170347
73.01301301301302;1.7811148105329506
91.23123123123123;1.7811133692500951
109.44944944944946;1.7811124536755185
127.66766766766767;1.7811120950544754
132.2922922922923;1.7811113170066704
136.77677677677679;1.7811085484536693
139.15915915915917;1.7811845742685657
160.0;1.7809183568613625
320.0;1.781051621382734
480.0;1.7810850016308253
636.0;1.7814736202764043
797.0;1.7815895340270207
957.0;1.7815363487107938
1057.0;1.7817674051860015
1119.0;1.7816747919968732
1279.0;1.7817366166296693
1441.0;1.781773603323482
1519.0;1.7817257856069488
1600.0;1.7817357727127865
1805.6056056056057;1.7817392618351746
1816.8168168168168;1.7817456991749983
1839.93993993994;1.7817395163147893
1862.3623623623623;1.7817437724388383
1953.4534534534534;1.781740481440605
2135.6356356356355;1.7817421054988283
2500.0;0.0
2500.0;0.0
2500.0;0.0
2500.0;0.0
