0.0;1.7790553228579866
0.0;1.7790588864431538
0.0;1.779064095191055
0.0;1.7790638519462179
73.01301301301302;1.779062511023054
91.23123123123123;1.7790609884689828
109.44944944944946;1.779059799339449
114.07407407407408;1.77905798342243
118.55855855855856;1.7790560209529076
127.66766766766767;1.7790547222214348
136.77677677677679;1.7790520319182852
138.03803803803805;1.7790262010964022
139.15915915915917;1.7789048161642094
160.0;1.7786125557727936
320.0;1.7782840781325489
480.0;1.7779306156379493
636.0;1.7767622418933835
797.0;1.777003312708469
957.0;1.7769270703096365
2135.6356356356355;1.7769478583008775
2500.0;0.0
2500.0;0.0
2500.0;0.0
2500.0;0.0
