"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+6.25674900000E+008, +1.14353034511E+000, +0.00000000000E+000
+6.27174600000E+008, +1.14101207972E+000, +0.00000000000E+000
+6.28674300000E+008, +1.13838276309E+000, +0.00000000000E+000
+6.30174000000E+008, +1.13593561668E+000, +0.00000000000E+000
+6.31673700000E+008, +1.13333502266E+000, +0.00000000000E+000
+6.33173400000E+008, +1.13074841196E+000, +0.00000000000E+000
+6.34673100000E+008, +1.12781062206E+000, +0.00000000000E+000
+6.36172800000E+008, +1.12453205346E+000, +0.00000000000E+000
+6.37672500000E+008, +1.12133362854E+000, +0.00000000000E+000
+6.39172200000E+008, +1.11815041147E+000, +0.00000000000E+000
+6.40671900000E+008, +1.11499188225E+000, +0.00000000000E+000
+6.42171600000E+008, +1.11184494049E+000, +0.00000000000E+000
+6.43671300000E+008, +1.10957546620E+000, +0.00000000000E+000
+6.45171000000E+008, +1.10764183960E+000, +0.00000000000E+000
+6.46670700000E+008, +1.10594386744E+000, +0.00000000000E+000
+6.48170400000E+008, +1.10458548452E+000, +0.00000000000E+000
+6.49670100000E+008, +1.10349321374E+000, +0.00000000000E+000
+6.51169800000E+008, +1.10251684965E+000, +0.00000000000E+000
+6.52669500000E+008, +1.10160634737E+000, +0.00000000000E+000
+6.54169200000E+008, +1.10005640631E+000, +0.00000000000E+000
+6.55668900000E+008, +1.09841143115E+000, +0.00000000000E+000
+6.57168600000E+008, +1.09560173171E+000, +0.00000000000E+000
+6.58668300000E+008, +1.08969566540E+000, +0.00000000000E+000
+6.60168000000E+008, +1.08032882690E+000, +0.00000000000E+000
+6.61667700000E+008, +1.07650205643E+000, +0.00000000000E+000
+6.63167400000E+008, +1.07539234552E+000, +0.00000000000E+000
+6.64667100000E+008, +1.07409312123E+000, +0.00000000000E+000
+6.66166800000E+008, +1.07155029861E+000, +0.00000000000E+000
+6.67666500000E+008, +1.06829467489E+000, +0.00000000000E+000
+6.69166200000E+008, +1.06455016572E+000, +0.00000000000E+000
+6.70665900000E+008, +1.06044844357E+000, +0.00000000000E+000
+6.72165600000E+008, +1.05608818705E+000, +0.00000000000E+000
+6.73665300000E+008, +1.05156956431E+000, +0.00000000000E+000
+6.75165000000E+008, +1.04679426823E+000, +0.00000000000E+000
+6.76664700000E+008, +1.04221807361E+000, +0.00000000000E+000
+6.78164400000E+008, +1.03731376134E+000, +0.00000000000E+000
+6.79664100000E+008, +1.03242718667E+000, +0.00000000000E+000
+6.81163800000E+008, +1.02731739204E+000, +0.00000000000E+000
+6.82663500000E+008, +1.02205418827E+000, +0.00000000000E+000
+6.84163200000E+008, +1.01727261322E+000, +0.00000000000E+000
+6.85662900000E+008, +1.01198913171E+000, +0.00000000000E+000
+6.87162600000E+008, +1.00676233467E+000, +0.00000000000E+000
+6.88662300000E+008, +1.00151830288E+000, +0.00000000000E+000
+6.90162000000E+008, +9.96414712308E-001, +0.00000000000E+000
+6.91661700000E+008, +9.91383803355E-001, +0.00000000000E+000
+6.93161400000E+008, +9.86169284636E-001, +0.00000000000E+000
+6.94661100000E+008, +9.81111354913E-001, +0.00000000000E+000
+6.96160800000E+008, +9.76140011461E-001, +0.00000000000E+000
+6.97660500000E+008, +9.71069820901E-001, +0.00000000000E+000
+6.99160200000E+008, +9.66452692750E-001, +0.00000000000E+000
+7.00659900000E+008, +9.61848310713E-001, +0.00000000000E+000
+7.02159600000E+008, +9.57156566082E-001, +0.00000000000E+000
+7.03659300000E+008, +9.52464007546E-001, +0.00000000000E+000
+7.05159000000E+008, +9.47810820808E-001, +0.00000000000E+000
+7.06658700000E+008, +9.43315751568E-001, +0.00000000000E+000
+7.08158400000E+008, +9.38804366617E-001, +0.00000000000E+000
+7.09658100000E+008, +9.34564362044E-001, +0.00000000000E+000
+7.11157800000E+008, +9.30278481813E-001, +0.00000000000E+000
+7.12657500000E+008, +9.25935496255E-001, +0.00000000000E+000
+7.14157200000E+008, +9.21899829280E-001, +0.00000000000E+000
+7.15656900000E+008, +9.17801748492E-001, +0.00000000000E+000
+7.17156600000E+008, +9.13648636077E-001, +0.00000000000E+000
+7.18656300000E+008, +9.09683627366E-001, +0.00000000000E+000
+7.20156000000E+008, +9.05512690307E-001, +0.00000000000E+000
+7.21655700000E+008, +9.01482420549E-001, +0.00000000000E+000
+7.23155400000E+008, +8.97396060760E-001, +0.00000000000E+000
+7.24655100000E+008, +8.93226185683E-001, +0.00000000000E+000
+7.26154800000E+008, +8.89046690630E-001, +0.00000000000E+000
+7.27654500000E+008, +8.84780606647E-001, +0.00000000000E+000
+7.29154200000E+008, +8.80504654813E-001, +0.00000000000E+000
+7.30653900000E+008, +8.76174226131E-001, +0.00000000000E+000
+7.32153600000E+008, +8.71968827602E-001, +0.00000000000E+000
+7.33653300000E+008, +8.67674518706E-001, +0.00000000000E+000
+7.35153000000E+008, +8.63392490482E-001, +0.00000000000E+000
+7.36652700000E+008, +8.58786419884E-001, +0.00000000000E+000
+7.38152400000E+008, +8.54188054566E-001, +0.00000000000E+000
+7.39652100000E+008, +8.49524527028E-001, +0.00000000000E+000
+7.41151800000E+008, +8.44670724368E-001, +0.00000000000E+000
+7.42651500000E+008, +8.39780336614E-001, +0.00000000000E+000
+7.44151200000E+008, +8.34855160714E-001, +0.00000000000E+000
+7.45650900000E+008, +8.29839072801E-001, +0.00000000000E+000
+7.47150600000E+008, +8.24693242593E-001, +0.00000000000E+000
+7.48650300000E+008, +8.19807660117E-001, +0.00000000000E+000
+7.50150000000E+008, +8.14522555117E-001, +0.00000000000E+000
+7.51649700000E+008, +8.08935716863E-001, +0.00000000000E+000
+7.53149400000E+008, +8.03379784415E-001, +0.00000000000E+000
+7.54649100000E+008, +7.98195899040E-001, +0.00000000000E+000
+7.56148800000E+008, +7.92320093407E-001, +0.00000000000E+000
+7.57648500000E+008, +7.86576086650E-001, +0.00000000000E+000
+7.59148200000E+008, +7.80744119592E-001, +0.00000000000E+000
+7.60647900000E+008, +7.74984412950E-001, +0.00000000000E+000
+7.62147600000E+008, +7.69256645143E-001, +0.00000000000E+000
+7.63647300000E+008, +7.63468224632E-001, +0.00000000000E+000
+7.65147000000E+008, +7.57599335055E-001, +0.00000000000E+000
+7.66646700000E+008, +7.51839342451E-001, +0.00000000000E+000
+7.68146400000E+008, +7.45937559967E-001, +0.00000000000E+000
+7.69646100000E+008, +7.40029644895E-001, +0.00000000000E+000
+7.71145800000E+008, +7.34163868876E-001, +0.00000000000E+000
+7.72645500000E+008, +7.28002238191E-001, +0.00000000000E+000
+7.74145200000E+008, +7.21996306413E-001, +0.00000000000E+000
+7.75644900000E+008, +7.15802234146E-001, +0.00000000000E+000
+7.77144600000E+008, +7.09712651194E-001, +0.00000000000E+000
+7.78644300000E+008, +7.03513846394E-001, +0.00000000000E+000
+7.80144000000E+008, +6.97233411861E-001, +0.00000000000E+000
+7.81643700000E+008, +6.91199014736E-001, +0.00000000000E+000
+7.83143400000E+008, +6.85006571168E-001, +0.00000000000E+000
+7.84643100000E+008, +6.78840072396E-001, +0.00000000000E+000
+7.86142800000E+008, +6.72930954319E-001, +0.00000000000E+000
+7.87642500000E+008, +6.66666244185E-001, +0.00000000000E+000
+7.89142200000E+008, +6.60538353552E-001, +0.00000000000E+000
+7.90641900000E+008, +6.54424776596E-001, +0.00000000000E+000
+7.92141600000E+008, +6.48361277119E-001, +0.00000000000E+000
+7.93641300000E+008, +6.42277747365E-001, +0.00000000000E+000
+7.95141000000E+008, +6.36147532181E-001, +0.00000000000E+000
+7.96640700000E+008, +6.29926515333E-001, +0.00000000000E+000
+7.98140400000E+008, +6.23887018445E-001, +0.00000000000E+000
+7.99640100000E+008, +6.17843623528E-001, +0.00000000000E+000
+8.01139800000E+008, +6.11572148502E-001, +0.00000000000E+000
+8.02639500000E+008, +6.05368086041E-001, +0.00000000000E+000
+8.04139200000E+008, +5.99170612161E-001, +0.00000000000E+000
+8.05638900000E+008, +5.93010719168E-001, +0.00000000000E+000
+8.07138600000E+008, +5.86852671312E-001, +0.00000000000E+000
+8.08638300000E+008, +5.80566079473E-001, +0.00000000000E+000
+8.10138000000E+008, +5.74397828548E-001, +0.00000000000E+000
+8.11637700000E+008, +5.68334707756E-001, +0.00000000000E+000
+8.13137400000E+008, +5.62151548364E-001, +0.00000000000E+000
+8.14637100000E+008, +5.56132125209E-001, +0.00000000000E+000
+8.16136800000E+008, +5.49964017540E-001, +0.00000000000E+000
+8.17636500000E+008, +5.44000661197E-001, +0.00000000000E+000
+8.19136200000E+008, +5.37852370930E-001, +0.00000000000E+000
+8.20635900000E+008, +5.31794397504E-001, +0.00000000000E+000
+8.22135600000E+008, +5.25691347617E-001, +0.00000000000E+000
+8.23635300000E+008, +5.19517322574E-001, +0.00000000000E+000
+8.25135000000E+008, +5.13433760406E-001, +0.00000000000E+000
+8.26634700000E+008, +5.07292199870E-001, +0.00000000000E+000
+8.28134400000E+008, +5.01259780259E-001, +0.00000000000E+000
+8.29634100000E+008, +4.95150223880E-001, +0.00000000000E+000
+8.31133800000E+008, +4.89005409183E-001, +0.00000000000E+000
+8.32633500000E+008, +4.82921307938E-001, +0.00000000000E+000
+8.34133200000E+008, +4.76756329236E-001, +0.00000000000E+000
+8.35632900000E+008, +4.70628445863E-001, +0.00000000000E+000
+8.37132600000E+008, +4.64482035272E-001, +0.00000000000E+000
+8.38632300000E+008, +4.58271774599E-001, +0.00000000000E+000
+8.40132000000E+008, +4.52187295314E-001, +0.00000000000E+000
+8.41631700000E+008, +4.46063787237E-001, +0.00000000000E+000
+8.43131400000E+008, +4.39971903705E-001, +0.00000000000E+000
+8.44631100000E+008, +4.33844405838E-001, +0.00000000000E+000
+8.46130800000E+008, +4.27747685429E-001, +0.00000000000E+000
+8.47630500000E+008, +4.21495382530E-001, +0.00000000000E+000
+8.49130200000E+008, +4.15405806308E-001, +0.00000000000E+000
+8.50629900000E+008, +4.09301108235E-001, +0.00000000000E+000
+8.52129600000E+008, +4.03245349894E-001, +0.00000000000E+000
+8.53629300000E+008, +3.97138454216E-001, +0.00000000000E+000
+8.55129000000E+008, +3.91089189324E-001, +0.00000000000E+000
+8.56628700000E+008, +3.85148577759E-001, +0.00000000000E+000
+8.58128400000E+008, +3.79174556588E-001, +0.00000000000E+000
+8.59628100000E+008, +3.73172820765E-001, +0.00000000000E+000
+8.61127800000E+008, +3.67196375615E-001, +0.00000000000E+000
+8.62627500000E+008, +3.61265536169E-001, +0.00000000000E+000
+8.64127200000E+008, +3.55416202133E-001, +0.00000000000E+000
+8.65626900000E+008, +3.49560347244E-001, +0.00000000000E+000
+8.67126600000E+008, +3.43761389379E-001, +0.00000000000E+000
+8.68626300000E+008, +3.37918273547E-001, +0.00000000000E+000
+8.70126000000E+008, +3.32213741627E-001, +0.00000000000E+000
+8.71625700000E+008, +3.26444642958E-001, +0.00000000000E+000
+8.73125400000E+008, +3.20833770622E-001, +0.00000000000E+000
+8.74625100000E+008, +3.15193081837E-001, +0.00000000000E+000
+8.76124800000E+008, +3.09643420676E-001, +0.00000000000E+000
+8.77624500000E+008, +3.04079205765E-001, +0.00000000000E+000
+8.79124200000E+008, +2.98702521404E-001, +0.00000000000E+000
+8.80623900000E+008, +2.93383887336E-001, +0.00000000000E+000
+8.82123600000E+008, +2.88284162840E-001, +0.00000000000E+000
+8.83623300000E+008, +2.82948626168E-001, +0.00000000000E+000
+8.85123000000E+008, +2.77827081973E-001, +0.00000000000E+000
+8.86622700000E+008, +2.72667742066E-001, +0.00000000000E+000
+8.88122400000E+008, +2.67647489797E-001, +0.00000000000E+000
+8.89622100000E+008, +2.62838398098E-001, +0.00000000000E+000
+8.91121800000E+008, +2.57981162315E-001, +0.00000000000E+000
+8.92621500000E+008, +2.53436362781E-001, +0.00000000000E+000
+8.94121200000E+008, +2.48589854635E-001, +0.00000000000E+000
+8.95620900000E+008, +2.44102801226E-001, +0.00000000000E+000
+8.97120600000E+008, +2.39617697481E-001, +0.00000000000E+000
+8.98620300000E+008, +2.35187937285E-001, +0.00000000000E+000
+9.00120000000E+008, +2.30883478034E-001, +0.00000000000E+000
+9.01619700000E+008, +2.26714966580E-001, +0.00000000000E+000
+9.03119400000E+008, +2.22718819909E-001, +0.00000000000E+000
+9.04619100000E+008, +2.18785052896E-001, +0.00000000000E+000
+9.06118800000E+008, +2.14927379247E-001, +0.00000000000E+000
+9.07618500000E+008, +2.11129993084E-001, +0.00000000000E+000
+9.09118200000E+008, +2.07409194174E-001, +0.00000000000E+000
+9.10617900000E+008, +2.03824927196E-001, +0.00000000000E+000
+9.12117600000E+008, +2.00279158946E-001, +0.00000000000E+000
+9.13617300000E+008, +1.96837072796E-001, +0.00000000000E+000
+9.15117000000E+008, +1.93474580762E-001, +0.00000000000E+000
+9.16616700000E+008, +1.90169669059E-001, +0.00000000000E+000
+9.18116400000E+008, +1.86965710457E-001, +0.00000000000E+000
+9.19616100000E+008, +1.83831387185E-001, +0.00000000000E+000
+9.21115800000E+008, +1.80772055448E-001, +0.00000000000E+000
+9.22615500000E+008, +1.77755911824E-001, +0.00000000000E+000
+9.24115200000E+008, +1.74843447432E-001, +0.00000000000E+000
+9.25614900000E+008, +1.71999806569E-001, +0.00000000000E+000
+9.27114600000E+008, +1.69179552241E-001, +0.00000000000E+000
+9.28614300000E+008, +1.66436700822E-001, +0.00000000000E+000
+9.30114000000E+008, +1.63759384380E-001, +0.00000000000E+000
+9.31613700000E+008, +1.61223633207E-001, +0.00000000000E+000
+9.33113400000E+008, +1.58565440830E-001, +0.00000000000E+000
+9.34613100000E+008, +1.56051522076E-001, +0.00000000000E+000
+9.36112800000E+008, +1.53596324009E-001, +0.00000000000E+000
+9.37612500000E+008, +1.51144581585E-001, +0.00000000000E+000
+9.39112200000E+008, +1.48791760787E-001, +0.00000000000E+000
+9.40611900000E+008, +1.46403792186E-001, +0.00000000000E+000
+9.42111600000E+008, +1.44109311518E-001, +0.00000000000E+000
+9.43611300000E+008, +1.41837455585E-001, +0.00000000000E+000
+9.45111000000E+008, +1.39617124747E-001, +0.00000000000E+000
+9.46610700000E+008, +1.37421722824E-001, +0.00000000000E+000
+9.48110400000E+008, +1.35258302879E-001, +0.00000000000E+000
+9.49610100000E+008, +1.33094733999E-001, +0.00000000000E+000
+9.51109800000E+008, +1.30980623895E-001, +0.00000000000E+000
+9.52609500000E+008, +1.28925129900E-001, +0.00000000000E+000
+9.54109200000E+008, +1.26876699517E-001, +0.00000000000E+000
+9.55608900000E+008, +1.24829918484E-001, +0.00000000000E+000
+9.57108600000E+008, +1.22855664365E-001, +0.00000000000E+000
+9.58608300000E+008, +1.20863969065E-001, +0.00000000000E+000
+9.60108000000E+008, +1.18888434821E-001, +0.00000000000E+000
+9.61607700000E+008, +1.16941368068E-001, +0.00000000000E+000
+9.63107400000E+008, +1.15013213542E-001, +0.00000000000E+000
+9.64607100000E+008, +1.13085651440E-001, +0.00000000000E+000
+9.66106800000E+008, +1.11164058497E-001, +0.00000000000E+000
+9.67606500000E+008, +1.09267580110E-001, +0.00000000000E+000
+9.69106200000E+008, +1.07427410084E-001, +0.00000000000E+000
+9.70605900000E+008, +1.05548765264E-001, +0.00000000000E+000
+9.72105600000E+008, +1.03695984016E-001, +0.00000000000E+000
+9.73605300000E+008, +1.01858903663E-001, +0.00000000000E+000
+9.75105000000E+008, +1.00058758226E-001, +0.00000000000E+000
+9.76604700000E+008, +9.82619000527E-002, +0.00000000000E+000
+9.78104400000E+008, +9.64780257676E-002, +0.00000000000E+000
+9.79604100000E+008, +9.47015165236E-002, +0.00000000000E+000
+9.81103800000E+008, +9.29474808922E-002, +0.00000000000E+000
+9.82603500000E+008, +9.12298641839E-002, +0.00000000000E+000
+9.84103200000E+008, +8.95150999532E-002, +0.00000000000E+000
+9.85602900000E+008, +8.77909925060E-002, +0.00000000000E+000
+9.87102600000E+008, +8.61214580724E-002, +0.00000000000E+000
+9.88602300000E+008, +8.44545087192E-002, +0.00000000000E+000
+9.90102000000E+008, +8.28174551307E-002, +0.00000000000E+000
+9.91601700000E+008, +8.11886409151E-002, +0.00000000000E+000
+9.93101400000E+008, +7.95716533091E-002, +0.00000000000E+000
+9.94601100000E+008, +7.79905424780E-002, +0.00000000000E+000
+9.96100800000E+008, +7.64061100754E-002, +0.00000000000E+000
+9.97600500000E+008, +7.48781019088E-002, +0.00000000000E+000
+9.99100200000E+008, +7.33266243970E-002, +0.00000000000E+000
+1.00059990000E+009, +7.18344959515E-002, +0.00000000000E+000
+1.00209960000E+009, +7.03417746361E-002, +0.00000000000E+000
+1.00359930000E+009, +6.88864832855E-002, +0.00000000000E+000
+1.00509900000E+009, +6.74162128676E-002, +0.00000000000E+000
+1.00659870000E+009, +6.60102506117E-002, +0.00000000000E+000
+1.00809840000E+009, +6.45901015378E-002, +0.00000000000E+000
+1.00959810000E+009, +6.32295523369E-002, +0.00000000000E+000
+1.01109780000E+009, +6.18342318625E-002, +0.00000000000E+000
+1.01259750000E+009, +6.05130757859E-002, +0.00000000000E+000
+1.01409720000E+009, +5.91665583826E-002, +0.00000000000E+000
+1.01559690000E+009, +5.79064936945E-002, +0.00000000000E+000
+1.01709660000E+009, +5.65920107074E-002, +0.00000000000E+000
+1.01859630000E+009, +5.53052225217E-002, +0.00000000000E+000
+1.02009600000E+009, +5.40602176606E-002, +0.00000000000E+000
+1.02159570000E+009, +5.28000572020E-002, +0.00000000000E+000
+1.02309540000E+009, +5.16010439167E-002, +0.00000000000E+000
+1.02459510000E+009, +5.03731820303E-002, +0.00000000000E+000
+1.02609480000E+009, +4.91862427638E-002, +0.00000000000E+000
+1.02759450000E+009, +4.80048713360E-002, +0.00000000000E+000
+1.02909420000E+009, +4.68542923997E-002, +0.00000000000E+000
+1.03059390000E+009, +4.56920033696E-002, +0.00000000000E+000
+1.03209360000E+009, +4.45783243707E-002, +0.00000000000E+000
+1.03359330000E+009, +4.34356342622E-002, +0.00000000000E+000
+1.03509300000E+009, +4.23198901357E-002, +0.00000000000E+000
+1.03659270000E+009, +4.12189295251E-002, +0.00000000000E+000
+1.03809240000E+009, +4.01305333631E-002, +0.00000000000E+000
+1.03959210000E+009, +3.90580158077E-002, +0.00000000000E+000
+1.04109180000E+009, +3.79805109143E-002, +0.00000000000E+000
+1.04259150000E+009, +3.69280135900E-002, +0.00000000000E+000
+1.04409120000E+009, +3.58728693127E-002, +0.00000000000E+000
+1.04559090000E+009, +3.48385843092E-002, +0.00000000000E+000
+1.04709060000E+009, +3.37952785474E-002, +0.00000000000E+000
+1.04859030000E+009, +3.27844910839E-002, +0.00000000000E+000
+1.05009000000E+009, +3.17527934045E-002, +0.00000000000E+000
+1.05158970000E+009, +3.07527979937E-002, +0.00000000000E+000
+1.05308940000E+009, +2.97370450013E-002, +0.00000000000E+000
+1.05458910000E+009, +2.87621784260E-002, +0.00000000000E+000
+1.05608880000E+009, +2.77545786821E-002, +0.00000000000E+000
+1.05758850000E+009, +2.67803056694E-002, +0.00000000000E+000
+1.05908820000E+009, +2.57980135928E-002, +0.00000000000E+000
+1.06058790000E+009, +2.48431652051E-002, +0.00000000000E+000
+1.06208760000E+009, +2.38854589337E-002, +0.00000000000E+000
+1.06358730000E+009, +2.29525718604E-002, +0.00000000000E+000
+1.06508700000E+009, +2.20175547235E-002, +0.00000000000E+000
+1.06658670000E+009, +2.11095390848E-002, +0.00000000000E+000
+1.06808640000E+009, +2.02025368111E-002, +0.00000000000E+000
+1.06958610000E+009, +1.93274531916E-002, +0.00000000000E+000
+1.07108580000E+009, +1.84509707601E-002, +0.00000000000E+000
+1.07258550000E+009, +1.75961325487E-002, +0.00000000000E+000
+1.07408520000E+009, +1.67712686084E-002, +0.00000000000E+000
+1.07558490000E+009, +1.59476619394E-002, +0.00000000000E+000
+1.07708460000E+009, +1.51833824410E-002, +0.00000000000E+000
+1.07858430000E+009, +1.44137138841E-002, +0.00000000000E+000
+1.08008400000E+009, +1.36981365686E-002, +0.00000000000E+000
+1.08158370000E+009, +1.30067551664E-002, +0.00000000000E+000
+1.08308340000E+009, +1.23752821400E-002, +0.00000000000E+000
+1.08458310000E+009, +1.17673485670E-002, +0.00000000000E+000
+1.08608280000E+009, +1.12359021755E-002, +0.00000000000E+000
+1.08758250000E+009, +1.07320572480E-002, +0.00000000000E+000
+1.08908220000E+009, +1.03144461225E-002, +0.00000000000E+000
+1.09058190000E+009, +9.96410235614E-003, +0.00000000000E+000
+1.09208160000E+009, +9.69784774851E-003, +0.00000000000E+000
+1.09358130000E+009, +9.50399507737E-003, +0.00000000000E+000
+1.09508100000E+009, +9.40667934473E-003, +0.00000000000E+000
+1.09658070000E+009, +9.37983946327E-003, +0.00000000000E+000
+1.09808040000E+009, +9.45675667033E-003, +0.00000000000E+000
+1.09958010000E+009, +9.57938699820E-003, +0.00000000000E+000
+1.10107980000E+009, +9.81179100034E-003, +0.00000000000E+000
+1.10257950000E+009, +1.00778794033E-002, +0.00000000000E+000
+1.10407920000E+009, +1.04328361523E-002, +0.00000000000E+000
+1.10557890000E+009, +1.08107014831E-002, +0.00000000000E+000
+1.10707860000E+009, +1.12588436582E-002, +0.00000000000E+000
+1.10857830000E+009, +1.17026591575E-002, +0.00000000000E+000
+1.11007800000E+009, +1.22271871211E-002, +0.00000000000E+000
+1.11157770000E+009, +1.27394330070E-002, +0.00000000000E+000
+1.11307740000E+009, +1.32848130157E-002, +0.00000000000E+000
+1.11457710000E+009, +1.38296002082E-002, +0.00000000000E+000
+1.11607680000E+009, +1.44118606543E-002, +0.00000000000E+000
+1.11757650000E+009, +1.49777258923E-002, +0.00000000000E+000
+1.11907620000E+009, +1.55649729997E-002, +0.00000000000E+000
+1.12057590000E+009, +1.61495873642E-002, +0.00000000000E+000
+1.12207560000E+009, +1.67473225681E-002, +0.00000000000E+000
+1.12357530000E+009, +1.73237711473E-002, +0.00000000000E+000
+1.12507500000E+009, +1.79302549065E-002, +0.00000000000E+000
+1.12657470000E+009, +1.84975297974E-002, +0.00000000000E+000
+1.12807440000E+009, +1.90922884687E-002, +0.00000000000E+000
+1.12957410000E+009, +1.96645447496E-002, +0.00000000000E+000
+1.13107380000E+009, +2.02465457908E-002, +0.00000000000E+000
+1.13257350000E+009, +2.08189238601E-002, +0.00000000000E+000
+1.13407320000E+009, +2.13710979768E-002, +0.00000000000E+000
+1.13557290000E+009, +2.19450121499E-002, +0.00000000000E+000
+1.13707260000E+009, +2.24789837121E-002, +0.00000000000E+000
+1.13857230000E+009, +2.30223445165E-002, +0.00000000000E+000
+1.14007200000E+009, +2.35616199154E-002, +0.00000000000E+000
+1.14157170000E+009, +2.40868074297E-002, +0.00000000000E+000
+1.14307140000E+009, +2.45868795964E-002, +0.00000000000E+000
+1.14457110000E+009, +2.51091103630E-002, +0.00000000000E+000
+1.14607080000E+009, +2.55903253875E-002, +0.00000000000E+000
+1.14757050000E+009, +2.60938857927E-002, +0.00000000000E+000
+1.14907020000E+009, +2.65619928450E-002, +0.00000000000E+000
+1.15056990000E+009, +2.70453044432E-002, +0.00000000000E+000
+1.15206960000E+009, +2.75008837069E-002, +0.00000000000E+000
+1.15356930000E+009, +2.79601355261E-002, +0.00000000000E+000
+1.15506900000E+009, +2.83730269456E-002, +0.00000000000E+000
+1.15656870000E+009, +2.88217096219E-002, +0.00000000000E+000
+1.15806840000E+009, +2.92200483903E-002, +0.00000000000E+000
+1.15956810000E+009, +2.96290676952E-002, +0.00000000000E+000
+1.16106780000E+009, +3.00250514916E-002, +0.00000000000E+000
+1.16256750000E+009, +3.04109908500E-002, +0.00000000000E+000
+1.16406720000E+009, +3.07769799574E-002, +0.00000000000E+000
+1.16556690000E+009, +3.11458743346E-002, +0.00000000000E+000
+1.16706660000E+009, +3.15034946406E-002, +0.00000000000E+000
+1.16856630000E+009, +3.18365738068E-002, +0.00000000000E+000
+1.17006600000E+009, +3.21437617107E-002, +0.00000000000E+000
+1.17156570000E+009, +3.24793064202E-002, +0.00000000000E+000
+1.17306540000E+009, +3.27685766290E-002, +0.00000000000E+000
+1.17456510000E+009, +3.30590259212E-002, +0.00000000000E+000
+1.17606480000E+009, +3.33427766404E-002, +0.00000000000E+000
+1.17756450000E+009, +3.36090335455E-002, +0.00000000000E+000
+1.17906420000E+009, +3.38553966174E-002, +0.00000000000E+000
+1.18056390000E+009, +3.40933953205E-002, +0.00000000000E+000
+1.18206360000E+009, +3.43270942718E-002, +0.00000000000E+000
+1.18356330000E+009, +3.45343733061E-002, +0.00000000000E+000
+1.18506300000E+009, +3.47533114316E-002, +0.00000000000E+000
+1.18656270000E+009, +3.49334892376E-002, +0.00000000000E+000
+1.18806240000E+009, +3.51247415783E-002, +0.00000000000E+000
+1.18956210000E+009, +3.52685702320E-002, +0.00000000000E+000
+1.19106180000E+009, +3.54313001702E-002, +0.00000000000E+000
+1.19256150000E+009, +3.55490864723E-002, +0.00000000000E+000
+1.19406120000E+009, +3.56846087306E-002, +0.00000000000E+000
+1.19556090000E+009, +3.57762522501E-002, +0.00000000000E+000
+1.19706060000E+009, +3.58736982551E-002, +0.00000000000E+000
+1.19856030000E+009, +3.59314275966E-002, +0.00000000000E+000
+1.20006000000E+009, +3.59881164454E-002, +0.00000000000E+000
+1.20155970000E+009, +3.60291057797E-002, +0.00000000000E+000
+1.20305940000E+009, +3.60499152996E-002, +0.00000000000E+000
+1.20455910000E+009, +3.60538763857E-002, +0.00000000000E+000
+1.20605880000E+009, +3.60293327637E-002, +0.00000000000E+000
+1.20755850000E+009, +3.59921012778E-002, +0.00000000000E+000
+1.20905820000E+009, +3.59279364052E-002, +0.00000000000E+000
+1.21055790000E+009, +3.58527483544E-002, +0.00000000000E+000
+1.21205760000E+009, +3.57337982487E-002, +0.00000000000E+000
+1.21355730000E+009, +3.56280757840E-002, +0.00000000000E+000
+1.21505700000E+009, +3.54716532174E-002, +0.00000000000E+000
+1.21655670000E+009, +3.53100740122E-002, +0.00000000000E+000
+1.21805640000E+009, +3.51252450960E-002, +0.00000000000E+000
+1.21955610000E+009, +3.49438379958E-002, +0.00000000000E+000
+1.22105580000E+009, +3.47232481044E-002, +0.00000000000E+000
+1.22255550000E+009, +3.45157691753E-002, +0.00000000000E+000
+1.22405520000E+009, +3.42953006596E-002, +0.00000000000E+000
+1.22555490000E+009, +3.40780480263E-002, +0.00000000000E+000
+1.22705460000E+009, +3.38497507727E-002, +0.00000000000E+000
+1.22855430000E+009, +3.36353452089E-002, +0.00000000000E+000
+1.23005400000E+009, +3.34174395409E-002, +0.00000000000E+000
+1.23155370000E+009, +3.32262114062E-002, +0.00000000000E+000
+1.23305340000E+009, +3.30439012306E-002, +0.00000000000E+000
+1.23455310000E+009, +3.28772499318E-002, +0.00000000000E+000
+1.23605280000E+009, +3.27221270386E-002, +0.00000000000E+000
+1.23755250000E+009, +3.25987334533E-002, +0.00000000000E+000
+1.23905220000E+009, +3.24994213644E-002, +0.00000000000E+000
+1.24055190000E+009, +3.24090466069E-002, +0.00000000000E+000
+1.24205160000E+009, +3.23723576778E-002, +0.00000000000E+000
+1.24355130000E+009, +3.23435808488E-002, +0.00000000000E+000
+1.24505100000E+009, +3.23716200431E-002, +0.00000000000E+000
+1.24655070000E+009, +3.24027676017E-002, +0.00000000000E+000
+1.24805040000E+009, +3.24690248755E-002, +0.00000000000E+000
+1.24955010000E+009, +3.25606223862E-002, +0.00000000000E+000
+1.25104980000E+009, +3.27179461953E-002, +0.00000000000E+000
+1.25254950000E+009, +3.28495005590E-002, +0.00000000000E+000
+1.25404920000E+009, +3.30570252163E-002, +0.00000000000E+000
+1.25554890000E+009, +3.32428102126E-002, +0.00000000000E+000
+1.25704860000E+009, +3.34805589022E-002, +0.00000000000E+000
+1.25854830000E+009, +3.36951150872E-002, +0.00000000000E+000
