"# Channel 1"
"# Trace 1"
Frequency, Formatted Data, Formatted Data
+1.68400000000E+008, +8.92698630740E+001, +0.00000000000E+000
+1.73350000000E+008, +5.83009096707E+001, +0.00000000000E+000
+1.78300000000E+008, +2.77480725386E+001, +0.00000000000E+000
+1.83250000000E+008, -2.61034740976E+000, +0.00000000000E+000
+1.88200000000E+008, -3.26723969638E+001, +0.00000000000E+000
+1.93150000000E+008, -6.27107872630E+001, +0.00000000000E+000
+1.98100000000E+008, -9.25882066739E+001, +0.00000000000E+000
+2.03050000000E+008, -1.22356002622E+002, +0.00000000000E+000
+2.08000000000E+008, -1.51931491917E+002, +0.00000000000E+000
+2.12950000000E+008, +1.78516222728E+002, +0.00000000000E+000
+2.17900000000E+008, +1.49058314427E+002, +0.00000000000E+000
+2.22850000000E+008, +1.19738805690E+002, +0.00000000000E+000
+2.27800000000E+008, +9.06358859304E+001, +0.00000000000E+000
+2.32750000000E+008, +6.16353038226E+001, +0.00000000000E+000
+2.37700000000E+008, +3.27814477082E+001, +0.00000000000E+000
+2.42650000000E+008, +3.87341764338E+000, +0.00000000000E+000
+2.47600000000E+008, -2.49836073858E+001, +0.00000000000E+000
+2.52550000000E+008, -5.39453267520E+001, +0.00000000000E+000
+2.57500000000E+008, -8.29556211956E+001, +0.00000000000E+000
+2.62450000000E+008, -1.11825957120E+002, +0.00000000000E+000
+2.67400000000E+008, -1.40930856531E+002, +0.00000000000E+000
+2.72350000000E+008, -1.69841772474E+002, +0.00000000000E+000
+2.77300000000E+008, +1.61207611931E+002, +0.00000000000E+000
+2.82250000000E+008, +1.32333149049E+002, +0.00000000000E+000
+2.87200000000E+008, +1.03648085458E+002, +0.00000000000E+000
+2.92150000000E+008, +7.49276408848E+001, +0.00000000000E+000
+2.97100000000E+008, +4.63100407244E+001, +0.00000000000E+000
+3.02050000000E+008, +1.77986839797E+001, +0.00000000000E+000
+3.07000000000E+008, -1.05836463065E+001, +0.00000000000E+000
+3.11950000000E+008, -3.89288868154E+001, +0.00000000000E+000
+3.16900000000E+008, -6.72310729390E+001, +0.00000000000E+000
+3.21850000000E+008, -9.55286436912E+001, +0.00000000000E+000
+3.26800000000E+008, -1.23904915205E+002, +0.00000000000E+000
+3.31750000000E+008, -1.52352696128E+002, +0.00000000000E+000
+3.36700000000E+008, +1.79251262553E+002, +0.00000000000E+000
+3.41650000000E+008, +1.50636225130E+002, +0.00000000000E+000
+3.46600000000E+008, +1.22065123018E+002, +0.00000000000E+000
+3.51550000000E+008, +9.33612203600E+001, +0.00000000000E+000
+3.56500000000E+008, +6.47303049602E+001, +0.00000000000E+000
+3.61450000000E+008, +3.60105587552E+001, +0.00000000000E+000
+3.66400000000E+008, +7.44678121557E+000, +0.00000000000E+000
+3.71350000000E+008, -2.10799378264E+001, +0.00000000000E+000
+3.76300000000E+008, -4.94873598718E+001, +0.00000000000E+000
+3.81250000000E+008, -7.78849278415E+001, +0.00000000000E+000
+3.86200000000E+008, -1.06259231197E+002, +0.00000000000E+000
+3.91150000000E+008, -1.34753703531E+002, +0.00000000000E+000
+3.96100000000E+008, -1.63354590617E+002, +0.00000000000E+000
+4.01050000000E+008, +1.67871914097E+002, +0.00000000000E+000
+4.06000000000E+008, +1.38956699287E+002, +0.00000000000E+000
+4.10950000000E+008, +1.09858874060E+002, +0.00000000000E+000
+4.15900000000E+008, +8.05557164753E+001, +0.00000000000E+000
+4.20850000000E+008, +5.12391523548E+001, +0.00000000000E+000
+4.25800000000E+008, +2.18230502117E+001, +0.00000000000E+000
+4.30750000000E+008, -7.63677378002E+000, +0.00000000000E+000
+4.35700000000E+008, -3.70802756232E+001, +0.00000000000E+000
+4.40650000000E+008, -6.65296007476E+001, +0.00000000000E+000
+4.45600000000E+008, -9.58904634600E+001, +0.00000000000E+000
+4.50550000000E+008, -1.25272538880E+002, +0.00000000000E+000
+4.55500000000E+008, -1.54590402706E+002, +0.00000000000E+000
+4.60450000000E+008, +1.76051044346E+002, +0.00000000000E+000
+4.65400000000E+008, +1.46740294822E+002, +0.00000000000E+000
+4.70350000000E+008, +1.17386825335E+002, +0.00000000000E+000
+4.75300000000E+008, +8.81496741950E+001, +0.00000000000E+000
+4.80250000000E+008, +5.88535541702E+001, +0.00000000000E+000
+4.85200000000E+008, +2.96657627313E+001, +0.00000000000E+000
+4.90150000000E+008, +5.29434795375E-001, +0.00000000000E+000
+4.95100000000E+008, -2.77743095888E+001, +0.00000000000E+000
+5.00050000000E+008, -5.73431583554E+001, +0.00000000000E+000
+5.05000000000E+008, -8.61029765594E+001, +0.00000000000E+000
+5.09950000000E+008, -1.14593397418E+002, +0.00000000000E+000
+5.14900000000E+008, -1.42749839801E+002, +0.00000000000E+000
+5.19850000000E+008, -1.70672126926E+002, +0.00000000000E+000
+5.24800000000E+008, +1.61643522357E+002, +0.00000000000E+000
+5.29750000000E+008, +1.34152122474E+002, +0.00000000000E+000
+5.34700000000E+008, +1.06617554963E+002, +0.00000000000E+000
+5.39650000000E+008, +7.92571156229E+001, +0.00000000000E+000
+5.44600000000E+008, +5.17199938725E+001, +0.00000000000E+000
+5.49550000000E+008, +2.40449314629E+001, +0.00000000000E+000
+5.54500000000E+008, -3.66828036489E+000, +0.00000000000E+000
+5.59450000000E+008, -3.15723264220E+001, +0.00000000000E+000
+5.64400000000E+008, -5.97805942559E+001, +0.00000000000E+000
+5.69350000000E+008, -8.81988346647E+001, +0.00000000000E+000
+5.74300000000E+008, -1.17275321329E+002, +0.00000000000E+000
+5.79250000000E+008, -1.46801735376E+002, +0.00000000000E+000
+5.84200000000E+008, -1.77193095766E+002, +0.00000000000E+000
+5.89150000000E+008, +1.51509192435E+002, +0.00000000000E+000
+5.94100000000E+008, +1.19255549047E+002, +0.00000000000E+000
+5.99050000000E+008, +8.57619157629E+001, +0.00000000000E+000
+6.04000000000E+008, +5.11009313596E+001, +0.00000000000E+000
+6.08950000000E+008, +1.50980571327E+001, +0.00000000000E+000
+6.13900000000E+008, -2.22504719652E+001, +0.00000000000E+000
+6.18850000000E+008, -6.08393405807E+001, +0.00000000000E+000
+6.23800000000E+008, -1.00888243085E+002, +0.00000000000E+000
+6.28750000000E+008, -1.42124146563E+002, +0.00000000000E+000
+6.33700000000E+008, +1.75409432190E+002, +0.00000000000E+000
+6.38650000000E+008, +1.31926363773E+002, +0.00000000000E+000
+6.43600000000E+008, +8.73120908996E+001, +0.00000000000E+000
+6.48550000000E+008, +4.18878967431E+001, +0.00000000000E+000
+6.53500000000E+008, -4.22360671113E+000, +0.00000000000E+000
+6.58450000000E+008, -5.08582619157E+001, +0.00000000000E+000
+6.63400000000E+008, -9.77023714890E+001, +0.00000000000E+000
+6.68350000000E+008, -1.44250529811E+002, +0.00000000000E+000
+6.73300000000E+008, +1.69727987111E+002, +0.00000000000E+000
+6.78250000000E+008, +1.24678162347E+002, +0.00000000000E+000
+6.83200000000E+008, +8.08972159842E+001, +0.00000000000E+000
+6.88150000000E+008, +3.84264588001E+001, +0.00000000000E+000
+6.93100000000E+008, -2.54282053643E+000, +0.00000000000E+000
+6.98050000000E+008, -4.18424919622E+001, +0.00000000000E+000
+7.03000000000E+008, -8.06303916234E+001, +0.00000000000E+000
+7.07950000000E+008, -1.17390839422E+002, +0.00000000000E+000
+7.12900000000E+008, -1.53421053520E+002, +0.00000000000E+000
+7.17850000000E+008, +1.69282670598E+002, +0.00000000000E+000
+7.22800000000E+008, +1.40939492766E+002, +0.00000000000E+000
+7.27750000000E+008, +1.05392726183E+002, +0.00000000000E+000
+7.32700000000E+008, +6.77973755123E+001, +0.00000000000E+000
+7.37650000000E+008, +5.40567589910E+001, +0.00000000000E+000
+7.42600000000E+008, +3.37295967635E+001, +0.00000000000E+000
+7.47550000000E+008, +1.34688603680E+001, +0.00000000000E+000
+7.52500000000E+008, -1.29044231003E+001, +0.00000000000E+000
+7.57450000000E+008, -1.64068190755E+002, +0.00000000000E+000
+7.62400000000E+008, -3.22684493385E+001, +0.00000000000E+000
+7.67350000000E+008, -1.37875330984E+002, +0.00000000000E+000
+7.72300000000E+008, -1.65770207051E+002, +0.00000000000E+000
+7.77250000000E+008, +1.57731486055E+002, +0.00000000000E+000
+7.82200000000E+008, +1.17717855557E+002, +0.00000000000E+000
+7.87150000000E+008, +1.43262132982E+002, +0.00000000000E+000
+7.92100000000E+008, +9.07651124170E+001, +0.00000000000E+000
+7.97050000000E+008, +1.03748922171E+001, +0.00000000000E+000
+8.02000000000E+008, +2.13183639208E+001, +0.00000000000E+000
+8.06950000000E+008, -9.05228356109E+001, +0.00000000000E+000
+8.11900000000E+008, +1.16091738783E+002, +0.00000000000E+000
+8.16850000000E+008, -1.44974343704E+002, +0.00000000000E+000
+8.21800000000E+008, +1.20159780259E+002, +0.00000000000E+000
+8.26750000000E+008, -7.51714949674E+001, +0.00000000000E+000
+8.31700000000E+008, +1.48742955961E+001, +0.00000000000E+000
+8.36650000000E+008, -4.55067459132E+001, +0.00000000000E+000
+8.41600000000E+008, -4.06526362551E+001, +0.00000000000E+000
+8.46550000000E+008, +1.38314974333E+002, +0.00000000000E+000
+8.51500000000E+008, +1.78568144416E+002, +0.00000000000E+000
+8.56450000000E+008, +9.38225128824E+001, +0.00000000000E+000
+8.61400000000E+008, -1.03806072479E+002, +0.00000000000E+000
+8.66350000000E+008, -4.47839587044E+001, +0.00000000000E+000
+8.71300000000E+008, -1.20862568630E+002, +0.00000000000E+000
+8.76250000000E+008, -3.14600900686E+001, +0.00000000000E+000
+8.81200000000E+008, -1.23369122998E+002, +0.00000000000E+000
+8.86150000000E+008, -1.77722683569E+002, +0.00000000000E+000
+8.91100000000E+008, -1.74234572063E+001, +0.00000000000E+000
+8.96050000000E+008, +1.11662214486E+002, +0.00000000000E+000
+9.01000000000E+008, -1.61650446200E+002, +0.00000000000E+000
+9.05950000000E+008, -3.44794155783E+000, +0.00000000000E+000
+9.10900000000E+008, -1.20255928284E+002, +0.00000000000E+000
+9.15850000000E+008, +4.43603987442E+001, +0.00000000000E+000
+9.20800000000E+008, +1.56492431386E+002, +0.00000000000E+000
+9.25750000000E+008, -8.44018243603E+000, +0.00000000000E+000
+9.30700000000E+008, -1.23003734101E+002, +0.00000000000E+000
+9.35650000000E+008, +1.15456005404E+002, +0.00000000000E+000
+9.40600000000E+008, -8.81097393392E+001, +0.00000000000E+000
+9.45550000000E+008, +1.09942700773E+002, +0.00000000000E+000
+9.50500000000E+008, -8.26965131285E+001, +0.00000000000E+000
+9.55450000000E+008, +1.08015972557E+002, +0.00000000000E+000
+9.60400000000E+008, +8.99789547987E+001, +0.00000000000E+000
+9.65350000000E+008, -1.24245236796E+002, +0.00000000000E+000
+9.70300000000E+008, -1.04341351160E+002, +0.00000000000E+000
+9.75250000000E+008, -8.28831368149E+000, +0.00000000000E+000
+9.80200000000E+008, -1.02729723416E+002, +0.00000000000E+000
+9.85150000000E+008, +8.11603810186E+001, +0.00000000000E+000
+9.90100000000E+008, -1.03889342405E+002, +0.00000000000E+000
+9.95050000000E+008, +3.04596328762E+001, +0.00000000000E+000
+1.00000000000E+009, -1.57586764879E+002, +0.00000000000E+000
