# Log10(Enu/GeV) Log10(Flux/(GeV cm^-2 s^-1 sr^-1))
3.40803709428  -13.4842105263
3.49459041731  -13.3578947368
3.61823802164  -13.2105263158
3.7171561051  -13.0842105263
3.76661514683  -13.0210526316
3.84080370943  -12.9368421053
3.91499227202  -12.8526315789
4.01391035549  -12.7263157895
4.13755795981  -12.5789473684
4.32302936631  -12.3684210526
4.40958268934  -12.2631578947
4.59505409583  -12.0526315789
4.82998454405  -11.7789473684
5.02782071097  -11.5473684211
5.25038639876  -11.2947368421
5.52241112828  -11
5.9799072643  -10.5157894737
6.09119010819  -10.4105263158
6.41267387944  -10.1157894737
6.7341576507  -9.84210526316
6.94435857805  -9.67368421053
7.06800618238  -9.58947368421
7.35239567233  -9.37894736842
7.77279752705  -9.12631578947
8.06955177743  -9
8.32921174652  -8.93684210526
8.47758887172  -8.91578947368
8.63833075734  -8.89473684211
8.76197836167  -8.87368421053
8.885625966  -8.87368421053
8.99690880989  -8.85263157895
9.08346213292  -8.85263157895
9.21947449768  -8.85263157895
9.26893353941  -8.85263157895
9.35548686244  -8.89473684211
9.40494590417  -8.91578947368
9.50386398764  -8.95789473684
9.59041731066  -9.04210526316
9.67697063369  -9.12631578947
9.75115919629  -9.23157894737
9.80061823802  -9.29473684211
9.87480680062  -9.42105263158
9.96136012365  -9.56842105263
10.0355486862  -9.71578947368
10.0726429675  -9.8
10.1221020093  -9.92631578947
10.1839258114  -10.0736842105
10.2333848532  -10.2
10.3446676971  -10.5157894737
10.3941267388  -10.6631578947
10.4683153014  -10.8947368421
10.5301391036  -11.1263157895
10.5795981453  -11.3157894737
10.6414219474  -11.5473684211
10.7032457496  -11.8210526316
10.7650695518  -12.0947368421
10.8145285935  -12.3052631579
10.8392581144  -12.4315789474
10.913446677  -12.8526315789
11              -13
