!CSV A.01.01
!Keysight Technologies,P5020A,MY58100190,A.14.10.03
!Date: Tuesday, June 23, 2020 18:36:42
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
243757000,0.10274123,-118.08611,0.00057113788,7.9377623,1134.5161,35.240746,0.29160154,-98.146042
244256500,0.14336145,-165.78801,0.0010901289,-157.06076,1143.0446,30.761889,0.52957571,-35.280617
244756000,0.048117667,-139.07733,0.00097859278,101.32187,1137.681,28.252577,0.58888441,-49.301853
245255500,0.073331229,-158.02258,0.00067485811,136.34132,1139.5902,26.097759,0.39021045,-66.797684
245755000,0.073862404,-122.36445,0.00065701111,79.718697,1137.7471,23.746906,0.43825871,-84.798241
246254500,0.13206123,-73.896507,0.0020702037,45.047585,1167.6487,20.669659,0.16578174,34.88689
246754000,0.030561639,-178.11514,0.0013254542,131.00734,1131.4006,19.111238,0.64538795,-111.47439
247253500,0.15998375,-170.3549,0.0014323716,-126.01039,1141.3866,15.85241,0.45616084,-106.56477
247753000,0.089523368,-157.45828,0.00054036675,-178.45033,1123.1763,11.723495,0.77987617,-63.516872
248252500,0.16489589,-129.99637,0.0010093721,-24.317053,1146.0879,8.4802132,0.5584569,-35.873295
248752000,0.10679687,-159.4014,0.00062667776,-141.16589,1137.6189,6.7081242,0.5891667,-71.336052
249251500,0.080188952,-173.58412,0.00098931266,-167.59262,1151.2589,3.7524111,0.40205419,-64.7631
249751000,0.081558466,-129.51811,0.00044426142,111.47891,1149.859,0.39133441,0.42878971,-48.443577
250250500,0.067236803,-158.66165,0.00074519473,176.45905,1117.96,-2.0040817,0.95001715,-69.362602
250750000,0.10905167,172.51659,0.0013389353,-137.42178,1152.2498,-4.5154896,0.41698599,-75.700996
251249500,0.11169042,-142.93054,0.00016020998,-40.666977,1149.5536,-6.690589,0.47798651,-100.36053
251749000,0.10292372,-142.60555,7.843921e-005,-142.86574,1165.6782,-12.018839,0.58995241,-4.7081256
252248500,0.1356954,-154.70447,0.00061473437,-65.947746,1173.2955,-13.890768,0.22224046,-17.777245
252748000,0.04145211,-148.40422,0.00096234493,176.98296,1160.9312,-16.026211,0.4110125,-59.776218
253247500,0.11691383,-148.7652,0.0003055768,-58.789516,1151.3721,-19.006828,0.53864795,-56.768044
253747000,0.18654676,-133.88142,0.0012864362,14.80985,1205.1053,-21.920225,0.2382872,91.83873
254246500,0.078085944,-145.66154,0.00037933362,-152.60994,1152.4862,-25.111774,0.6564855,-35.933502
254746000,0.07236404,-72.001717,0.0015315167,149.1291,1172.7372,-27.729816,0.33350202,-33.68005
255245500,0.028518666,-157.48642,0.0011411173,-161.60735,1163.2274,-31.582378,0.57602096,-9.6808424
255745000,0.044542171,-115.3942,0.00095524249,-177.77164,1171.0389,-31.985209,0.44869998,-91.539009
256244500,0.051219083,-136.00688,0.00079164456,-162.63368,1194.9764,-37.461124,0.51194811,34.557552
256744000,0.24272533,-138.51228,0.002041941,31.947163,1183.7211,-38.634995,0.19938599,-64.582695
257243500,0.06826061,-107.85201,0.00084701716,174.18607,1183.6394,-41.715397,0.31744263,-23.287586
257743000,0.14215738,-165.06874,0.00098901044,-29.786736,1205.9081,-44.657364,0.1298701,81.171288
258242500,0.15309368,-100.4536,0.0015010345,123.33296,1163.0822,-46.394253,0.65940082,-68.556564
258742000,0.18820843,-119.68761,0.0014381775,88.891342,1183.5408,-48.560383,0.63536972,-99.592628
259241500,0.15319479,-121.84197,0.00097919465,100.41681,1168.1483,-53.048767,0.51360965,-36.773514
259741000,0.12307221,-146.81393,0.00035343488,23.495176,1195.6191,-55.523388,0.15250245,-68.347687
260240500,0.084602527,-153.35397,0.00043897756,-85.207146,1165.7786,-58.685703,0.57873517,-42.3022
260740000,0.18248469,-142.10188,0.0011678931,60.105869,1190.5452,-60.753822,0.32220957,-81.444481
261239500,0.080255054,-101.11842,0.0009558532,-163.90186,1182.972,-61.632275,0.88412452,-100.22389
261739000,0.13892673,159.01869,0.0018691322,-33.245914,1197.1158,-66.78614,0.20730297,-61.574806
262238500,0.072668992,-135.51349,0.00045197704,-112.94884,1194.9219,-69.647308,0.26119313,-57.518738
262738000,0.12420557,-85.892242,0.0015863497,-172.64594,1202.2209,-71.344788,0.4492963,-107.56589
263237500,0.13522403,-173.21939,0.0010967366,3.4593885,1179.4312,-74.500221,0.62503093,-67.401917
263737000,0.15119883,-122.25379,0.00094856153,141.61043,1188.8912,-77.088196,0.51373523,-82.645027
264236500,0.23107709,-151.55061,0.0019822302,74.557854,1173.1752,-80.843567,0.60611022,-38.219589
264736000,0.16853233,-142.78671,0.00099747477,93.346001,1173.3402,-82.548714,0.77743202,-63.716656
265235500,0.038775142,-143.86227,0.0009582176,-74.24556,1189.8696,-85.884819,0.48286834,-64.75869
265735000,0.11420523,-145.60904,0.00023016312,60.685673,1187.3351,-88.989807,0.42593363,-55.175747
266234500,0.16571233,-126.67966,0.00096665742,144.55922,1211.1055,-90.975067,0.57955945,-96.155319
266734000,0.042491414,-140.505,0.00093770458,-61.671562,1208.9336,-93.514992,0.63549274,-100.11436
267233500,0.097021237,-152.13173,0.000321859,8.5149002,1194.1018,-97.05648,0.47352976,-67.187668
267733000,0.097746931,-111.26027,0.00073846994,-119.46075,1193.3511,-99.940376,0.50466865,-62.084747
268232500,0.13372341,-159.89101,0.00080378534,65.89502,1193.6235,-102.35484,0.60985738,-67.571281
268732000,0.087177746,-120.30332,0.00060175511,-92.930786,1181.3563,-106.44746,0.48345426,-26.587492
269231500,0.12961465,-134.41853,0.00039275605,162.56282,1200.2936,-108.49287,0.398812,-62.385529
269731000,0.12778805,-141.70964,0.00040612055,128.37086,1189.6719,-112.88601,0.44703653,14.297393
270230500,0.12634708,-158.03127,0.00071766466,78.564148,1223.0209,-114.63712,0.17145793,-118.74605
270730000,0.13796663,-140.6015,0.00054503855,148.90593,1203.0215,-117.57764,0.22425231,-19.226343
271229500,0.13331661,-111.24074,0.0009397039,-119.33869,1195.5898,-119.56491,0.55757058,-52.742661
271729000,0.10875757,-131.4369,0.00024233676,-123.80914,1223.5575,-122.55101,0.31649426,-106.31282
272228500,0.12817678,-128.31958,0.00053551479,-141.43338,1226.9456,-124.38592,0.65868336,-101.76735
272728000,0.16711049,-131.11884,0.0010029103,-165.7453,1206.1428,-127.9062,0.38235375,-64.558022
273227500,0.10149489,-141.36642,4.2982847e-005,38.577591,1223.8873,-131.01418,0.25587711,-104.74994
273727000,0.1487754,-134.54327,0.00066997047,-159.87434,1204.0861,-133.33867,0.48221183,-68.077728
274226500,0.15973809,-129.89577,0.00093816774,-144.67825,1221.4038,-136.49829,0.3509331,-99.506126
274726000,0.11600988,-118.28596,0.00068750494,-77.331055,1206.7407,-138.91954,0.53032494,-61.975292
275225500,0.15851736,-164.60326,0.0012391794,134.03116,1207.7456,-140.7383,0.79320419,-67.862007
275725000,0.15351111,-123.59498,0.00093982875,-111.8139,1229.8301,-143.97452,0.68277603,-95.268364
276224500,0.11475789,-141.44435,7.253245e-005,-174.2655,1205.3417,-147.05685,0.50896895,-59.413479
276724000,0.099982746,-139.67177,0.0001554043,21.589222,1179.9874,-150.7408,0.55319083,-1.8793031
277223500,0.088769466,174.39702,0.0013157917,87.940384,1208.5413,-153.17969,0.35702723,-32.968548
277723000,0.15303783,-109.72784,0.0013965352,-65.73996,1239.3392,-154.83597,0.84303933,-93.742294
278222500,0.14493845,-153.50365,0.00074708334,175.43999,1238.3802,-159.60667,0.44284493,-168.83766
278722000,0.12508349,-154.45078,0.00057298568,160.07426,1251.8275,-162.298,0.52374595,-160.59477
279221500,0.1644749,-148.39465,0.00095135515,-147.84309,1238.7285,-164.78477,0.35936347,-143.96313
279721000,0.14059485,-139.4192,0.00051278557,-115.76769,1225.8535,-167.28186,0.16898817,-91.699257
280220500,0.15290362,-149.98172,0.00087885477,-152.04709,1222.3455,-168.64673,0.74108291,-58.219208
280720000,0.089737147,168.91534,0.0015100959,117.84273,1216.2522,-172.62888,0.20591469,-38.62466
281219500,0.21196844,-150.96718,0.0019108078,-129.94516,1240.5149,-174.64815,0.59842747,-85.340378
281719000,0.12186213,-131.30022,0.00046059524,-35.782898,1219.265,-177.97534,0.29557022,-30.984406
282218500,0.14393495,-119.13901,0.0011056529,-33.678207,1265.2365,179.41054,0.84308589,-114.44891
282718000,0.2021841,-155.96732,0.001800691,-127.88975,1221.797,175.56422,0.048245989,87.639526
283217500,0.12725966,-125.23621,0.00070007844,-14.216745,1223.9504,174.21375,0.51150107,-45.123825
283717000,0.11565873,-102.47938,0.0014013861,20.123152,1244.1313,170.10495,0.27413177,-133.03436
284216500,0.11853683,-140.09956,0.0001658517,-82.694893,1240.4756,167.80962,0.29240939,-86.249702
284716000,0.076267079,-134.72829,0.00060767296,86.104019,1238.8993,166.41705,0.71922684,-45.357304
285215500,0.12275872,-145.39169,0.00026910959,-100.07052,1241.293,163.22923,0.5749172,-54.59267
285715000,0.11200213,-178.48071,0.0013228635,-172.06512,1258.8826,159.73889,0.57070845,-97.242638
286214500,0.11868842,-158.39716,0.00064776,-143.7885,1230.1259,157.53543,0.44960779,-23.192314
286714000,0.1005751,-140.88081,0.00020481665,105.60291,1291.5054,153.54231,1.1620034,-123.8987
287213500,0.079270929,-157.94998,0.00081434532,165.86484,1243.4767,150.46085,0.20000866,-157.78497
287713000,0.122756,-95.873573,0.0018742749,58.297462,1266.2427,148.56773,0.61800921,-94.470085
288212500,0.10179842,-151.16954,0.00039323454,-161.93314,1226.1223,144.95074,0.26040733,94.425438
288712000,0.082603164,-168.80568,0.0010055858,-171.47481,1210.6471,143.89655,0.87693405,20.02648
289211500,0.17840755,-123.20524,0.0017294763,11.881008,1263.3699,140.09421,0.47974494,-93.998558
289711000,0.16573933,-120.96349,0.0015178057,26.184307,1257.3362,137.35338,0.41512933,-80.628174
290210500,0.10229528,-95.897301,0.0016213639,95.738144,1267.571,134.37419,0.56841797,-84.055939
290710000,0.12816803,-132.84424,0.00058306521,32.329414,1254.5057,132.40413,0.56208366,-34.798676
291209500,0.071960703,-106.98436,0.0014055562,126.62795,1269.6973,129.91107,0.70377779,-49.529182
291709000,0.14057986,-152.64731,0.00085629063,-49.183926,1271.9589,125.18962,0.68374568,-125.40237
292208500,0.13494766,-134.0992,0.00070242124,41.201805,1254.4755,123.55397,0.16773602,-51.826534
292708000,0.082927473,-121.32279,0.00095906993,146.9957,1245.1349,120.43056,0.047363035,-118.79993
293207500,0.10265322,-166.01627,0.0010294932,-97.127922,1258.8069,117.44054,0.25221965,-94.511902
293707000,0.12154761,-158.87662,0.00079605996,-61.028641,1298.9111,114.29182,1.1018918,-100.9168
294206500,0.15164724,-127.27576,0.0011512676,63.48708,1265.8892,112.48299,0.48010057,-66.356117
294706000,0.11641082,-116.72287,0.0010159344,122.27334,1277.5465,109.94479,0.74114883,-47.169857
295205500,0.11695051,-177.68616,0.0016337903,-69.939224,1253.9688,106.11082,0.14733158,-138.75803
295705000,0.10506231,-175.03366,0.0013898154,-71.769844,1257.0903,102.95889,0.40702206,-150.61784
296204500,0.098146468,-127.26565,0.00061178661,164.33826,1287.48,100.8649,0.73107135,-68.866234
296704000,0.12261685,-151.76111,0.00057701219,-12.482639,1261.7267,97.934418,0.13415316,-104.23891
297203500,0.09136688,-139.04697,0.00050212524,-137.78145,1287.1232,95.342834,0.72163558,-68.75396
297703000,0.098772779,-144.45444,0.00026591468,-103.75182,1275.5046,92.232552,0.42997229,-93.017578
298202500,0.13976401,-128.89282,0.00090609345,114.61089,1300.4285,88.723198,1.0622679,-91.442413
298702000,0.13259049,-157.77129,0.00095537928,6.7510867,1276.3988,86.307709,0.51361978,-102.19495
299201500,0.047029275,-124.86418,0.0015382473,-112.67392,1272.5701,83.907539,0.35419503,-75.933998
299701000,0.1161373,-120.25372,0.00091090181,-179.47717,1258.0134,81.087471,0.25559598,-136.8688
300200500,0.14849433,-152.01857,0.0011309083,50.74419,1271.8435,78.621033,0.24266696,-46.415451
300700000,0.072347105,-157.82372,0.001084541,-56.713234,1267.8599,75.738297,0.16101281,-42.394016
301199500,0.1280995,-146.62939,0.00046230969,67.552948,1291.4741,73.057907,0.57773179,-51.749374
301699000,0.10557345,-127.31392,0.0006163987,-152.13365,1280.3107,69.32299,0.50987142,-101.9751
302198500,0.12271598,176.84091,0.002023438,7.2001395,1267.9521,66.789658,0.35424051,-114.84737
302698000,0.12209464,-143.04074,0.00024678998,101.0133,1261.2094,63.980293,0.40467763,-149.05417
303197500,0.06827911,-153.42789,0.0010966427,-37.731472,1282.5289,61.065155,0.55672991,-82.932556
303697000,0.12298799,-154.36349,0.00065283151,51.807594,1259.0052,58.430321,0.41062731,-154.29849
304196500,0.10805565,-158.95186,0.00080151344,27.808044,1272.7476,54.653717,0.83547443,-112.73334
304696000,0.10208566,-148.38405,0.00043106711,7.0731673,1279.9867,52.823509,0.47036159,-84.813599
305195500,0.14286613,-120.75135,0.0012122191,-146.68317,1277.8242,50.259655,0.3121559,-90.989227
305695000,0.1911187,-144.43033,0.0017645108,137.10646,1275.9812,47.833538,0.22309387,-23.529564
306194500,0.14908491,-148.22969,0.00085820345,124.34624,1273.7013,45.608997,0.19327639,53.373104
306694000,0.050286829,-134.28207,0.0013618541,-23.739708,1265.37,41.30669,0.51619112,-121.52431
307193500,0.17163227,-167.51538,0.0019366731,101.45011,1298.1597,39.643253,0.59302145,-6.6333098
307693000,0.15652961,-122.3678,0.0012766162,-136.63725,1265.0546,36.528782,0.11235168,-160.26802
308192500,0.09773583,-159.37949,0.00081931474,48.82452,1279.1545,34.674919,0.25632712,59.965961
308692000,0.15467972,-118.65115,0.0013431361,-112.64413,1279.7017,29.981426,0.6228466,-86.206505
309191500,0.1443823,-140.09914,0.00062412355,-170.67851,1254.1699,27.59132,0.51934648,-146.84309
309691000,0.12509362,-145.36975,0.00033051704,157.02907,1262.4652,24.219456,0.58582222,-120.3614
310190500,0.10379425,177.53247,0.0016583917,80.335548,1259.1522,21.099337,0.81275374,-107.50919
310690000,0.095894404,-148.47971,0.000549455,58.850788,1300.7963,18.988535,0.78028601,-35.000637
311189500,0.14879508,-104.68153,0.0017803655,-63.322178,1273.1532,16.245464,0.41552913,-87.772339
311689000,0.13464461,-147.08139,0.00047400605,170.61003,1276.1392,14.176806,0.14592063,-31.059023
312188500,0.1200776,-134.06316,0.00023271587,-49.432892,1291.7828,10.294683,0.70767206,-56.008648
312688000,0.13047291,-123.92574,0.00069543906,-60.663078,1255.1763,7.5848904,0.60261172,-105.43136
313187500,0.11080356,-141.63177,0.00017592456,63.551037,1278.1569,5.1714339,0.29746431,-50.715172
313687000,0.15499409,-132.72763,0.0008055116,-98.336136,1269.6384,2.2664304,0.3286804,-74.725624
314186500,0.16931716,-141.68405,0.00097150751,-129.59067,1257.4343,-1.0190535,0.59546894,-88.132027
314686000,0.10831892,-122.7604,0.00063534291,-8.5271044,1257.34,-2.3874276,0.19780473,179.74425
315185500,0.15398332,-129.62245,0.00077133143,-68.281151,1261.4882,-5.7953787,0.26134363,-100.56679
315685000,0.12207781,-171.67741,0.0011916672,150.72229,1284.5671,-8.2125244,0.29140642,9.6302996
316184500,0.12314221,-150.35274,0.00034573508,-179.74591,1256.5029,-11.528316,0.27626103,-103.00322
316684000,0.12099615,-136.46048,0.00011983695,-44.692539,1255.6855,-14.37441,0.28307924,-84.375061
317183500,0.17719214,-103.9362,0.0018644473,-12.866292,1273.1213,-16.936907,0.2670092,-21.162086
317683000,0.1116087,-95.436432,0.0014777186,30.041374,1241.4758,-19.593719,0.25863633,-121.2879
318182500,0.068399578,-96.009781,0.0014604338,64.328865,1235.6194,-23.67148,0.70895189,-85.99604
318682000,0.13040894,-90.821243,0.0017727951,32.32476,1240.8892,-24.470324,0.29356763,-166.50479
319181500,0.085043587,-137.30109,0.00056136155,101.89706,1252.1843,-27.6998,0.049059246,-31.366148
319681000,0.13856661,-124.61784,0.00064252265,2.7718871,1215.4615,-29.997751,0.58441913,-147.97054
320180500,0.1586975,-164.02452,0.0011263709,-129.89276,1246.0793,-33.989338,0.31006277,-60.513153
320680000,0.17510118,-122.61355,0.0011573514,-10.461683,1242.6085,-35.824142,0.050720137,-105.18434
321179500,0.14968808,-151.29599,0.00060936343,-99.451843,1218.4618,-39.706238,0.60510159,-86.853294
321679000,0.17696133,-149.58258,0.00094760972,-77.440689,1251.5675,-41.540009,0.20200509,6.4764123
322178500,0.097126618,-123.59487,0.00063934166,89.073975,1277.1786,-44.551308,0.64876819,30.693354
322678000,0.039523408,107.4438,0.0022592861,156.46315,1211.7098,-48.488289,0.81770736,-65.631966
323177500,0.23673628,-140.86591,0.0018298631,-36.3606,1244.0712,-48.744282,0.20813954,94.907562
323677000,0.18078835,-129.57961,0.00099324679,-1.3113526,1178.7242,-50.888981,0.88467944,-138.76163
324176500,0.2101602,-125.76673,0.00150653,6.4128637,1208.2039,-54.308903,0.35710678,-123.82536
324676000,0.085398786,-105.64945,0.0011058383,116.13033,1190.5737,-56.948574,0.65337551,-122.4989
325175500,0.21774575,-100.43695,0.0021637853,54.392975,1213.7142,-58.744797,0.32977524,-157.00487
325675000,0.048561435,176.05197,0.0014264234,-170.86607,1196.1908,-62.595119,0.50524402,-94.921295
326174500,0.10154393,-179.72586,0.001200275,-132.58104,1241.8142,-64.858704,0.18979715,51.824768
326674000,0.058199324,-162.06873,0.0010832647,-163.159,1219.1132,-68.352692,0.39967403,-38.602985
327173500,0.21959573,-136.77699,0.0014177928,8.311305,1242.4667,-68.412903,0.5106554,144.36555
327673000,0.15368067,-158.67528,0.00080078072,-61.087452,1204.9976,-71.241974,0.50601119,-149.01936
328172500,0.04537639,-80.391579,0.0015431149,167.94432,1191.2241,-76.004768,0.65560365,-82.089485
328672000,0.092476659,-124.40844,0.0006162076,159.81151,1206.3442,-78.20636,0.48633906,-78.686455
329171500,0.14374261,-112.31169,0.00096559443,105.59186,1242.4597,-82.129471,0.53831434,-9.6380997
329671000,0.19143252,-149.65652,0.0010197411,-2.9673908,1216.8536,-83.742577,0.38281396,-63.998962
330170500,0.11861624,-154.69328,0.00048178909,-78.502419,1201.5667,-84.926643,0.60612202,-112.31142
330670000,0.19824977,-124.75771,0.0011513381,65.846321,1184.2511,-89.644905,0.93534768,-67.916634
331169500,0.20391037,-95.324646,0.0019695503,115.99113,1204.8555,-91.51725,0.58793402,-78.294617
331669000,0.13597062,-135.99748,0.00024288683,73.140594,1217.6559,-93.726868,0.38305962,-86.484344
332168500,0.17042556,-109.77619,0.0011045922,117.65591,1232.8308,-93.661858,0.71964556,-157.78125
332668000,0.15172987,-136.3992,0.00036126145,67.68409,1237.3344,-98.430954,0.29839787,-118.12965
333167500,0.045941494,140.18466,0.0016329506,-105.85918,1243.1249,-102.30728,0.29052916,-43.202091
333667000,0.21313693,-131.09174,0.0011608796,74.856972,1240.9718,-103.56667,0.39315912,-121.05176
334166500,0.11268761,-80.618683,0.0015093645,-172.59523,1244.2052,-106.79743,0.33707365,-99.494659
334666000,0.11805466,-135.4214,0.00014444547,-153.7005,1265.4569,-110.06909,0.090955831,-48.4921
335165500,0.18086375,-124.93158,0.00083167647,113.56232,1234.0454,-111.02143,0.67991734,-123.99086
335665000,0.16531621,-165.95096,0.00094783044,0.11244243,1285.9064,-113.8932,0.50535733,171.43611
336164500,0.12464444,-146.83572,0.00023014654,-26.388941,1264.3523,-118.26209,0.15216717,-79.234993
336664000,0.089113899,-82.569107,0.001317068,-142.07736,1210.3339,-121.8357,0.83266485,-63.875732
337163500,0.094352171,-161.51425,0.0006643089,-50.044941,1269.3285,-122.31297,0.44598833,-145.81865
337663000,0.23359144,-138.78951,0.0012733056,90.028046,1271.6708,-125.13404,0.4404051,-137.73642
338162500,0.17535122,-154.12994,0.00076360168,49.017624,1293.0823,-130.42528,0.2976774,32.755383
338662000,0.25080878,-165.67325,0.0018346637,51.796322,1269.5405,-131.49355,0.2790834,-121.88068
339161500,0.11560419,-122.66445,0.00042750753,-141.41353,1244.8687,-133.17859,0.68447739,-114.14527
339661000,0.077607289,174.24718,0.0011519383,-34.903183,1306.3636,-138.0477,0.20263924,98.002518
340160500,0.15726486,-127.0014,0.0005282287,165.57559,1308.8167,-139.62689,0.40080258,162.28683
340660000,0.14823604,176.4938,0.0013031526,14.117188,1290.783,-142.17375,0.36513084,-150.98454
341159500,0.1513662,-167.92545,0.00086125935,35.67392,1307.3564,-146.41728,0.19757384,110.34328
341659000,0.1561103,-110.24453,0.00086962688,-147.82693,1288.8815,-148.92889,0.086829305,-81.668907
342158500,0.19388349,-88.321053,0.0017637046,-136.06798,1254.5253,-150.54515,0.5770933,-98.830482
342658000,0.14289148,-115.37524,0.0006827641,-134.94829,1296.5703,-154.02319,0.18851188,-156.7998
343157500,0.075752951,-49.435112,0.0017762854,-69.428101,1262.9844,-157.38676,0.39590409,-65.397148
343657000,0.14445387,-152.0464,0.00044112912,69.363327,1265.6005,-161.04639,0.39767119,-27.847994
344156500,0.16274123,147.70029,0.0021501961,28.960388,1285.5507,-163.8196,0.23151174,-10.975384
344656000,0.25649518,-156.14821,0.0016589699,119.15453,1275.3055,-166.12965,0.23288956,-29.426872
345155500,0.1386335,-151.02112,0.00040066818,75.017906,1285.7301,-168.53732,0.11684602,-57.163441
345655000,0.17589043,-150.35059,0.00065951457,115.05589,1271.2422,-170.2901,0.43815517,-94.020828
346154500,0.12157049,-141.54811,0.00020376289,24.054495,1311.6958,-173.82718,0.20564681,162.19073
346654000,0.1679198,-118.5905,0.00071491709,-126.23668,1250.4083,-176.68542,0.52162683,-57.564137
347153500,0.045610767,-81.14537,0.0013478672,-24.176315,1283.6018,-179.88531,0.1662619,-34.97823
347653000,0.079557382,-115.05517,0.00078657659,-31.294224,1234.381,177.93726,0.66801524,-57.662663
348152500,0.14411855,-98.791306,0.0011301963,-74.196602,1254.6436,174.81653,0.40617338,-49.679317
348652000,0.13523756,178.1651,0.0012549943,77.924469,1286.5555,173.33919,0.37275207,-113.53574
349151500,0.10925654,-108.82229,0.0007727425,-42.101357,1268.1929,171.08852,0.57764375,-101.42949
349651000,0.1777654,-125.70198,0.00066989497,-121.39227,1278.9126,168.9953,0.72089112,-115.90532
350150500,0.17698807,-111.40546,0.0010040234,-86.332817,1328.0779,164.43982,0.52726716,171.03044
350650000,0.12948795,-142.93753,0.00013220553,79.815025,1274.2638,160.94939,0.20071949,-59.006081
351149500,0.12642723,-120.09389,0.0004810965,-36.548573,1319.2247,159.02933,0.46412873,-171.34946
351649000,0.19956316,-117.63668,0.00098952546,-94.287125,1252.9541,157.36867,0.74040484,-82.651505
352148500,0.085718125,-60.549061,0.0017525473,2.1841743,1265.3153,154.55273,0.63556987,-98.073135
352648000,0.19650961,-133.55696,0.00069986144,-122.35207,1257.8894,150.83345,0.54764134,-76.104485
353147500,0.18418665,-137.04657,0.0005630778,-128.73361,1260.8915,148.65482,0.52863085,-85.087242
353647000,0.2410773,-156.86636,0.0014344126,-170.47241,1280.3151,145.17526,0.26643994,-103.14525
354146500,0.14031965,-73.106766,0.0018228472,-4.4553194,1267.7395,142.65448,0.43842182,-78.025513
354646000,0.13731639,178.2679,0.0012330157,126.96432,1276.5522,140.61436,0.52467471,-107.80061
355145500,0.27207777,-155.93987,0.0018011114,-151.52197,1347.4961,136.10094,0.82034647,161.63069
355645000,0.16508436,-154.79088,0.00063348253,178.96727,1262.5808,134.91455,0.54397947,-82.101402
356144500,0.11330628,-125.93947,0.00046836023,27.366724,1299.6912,130.6257,0.27098456,172.48254
356644000,0.26805547,-106.32797,0.0020854215,-44.797161,1272.327,127.58714,0.080694385,-33.345909
357143500,0.17597136,-142.2386,0.00042184076,-115.04769,1280.0613,126.28695,0.42247647,-113.37785
357643000,0.12457416,-131.50897,0.00026661882,39.6241,1252.4291,122.6805,0.35274321,-36.395367
358142500,0.16206142,-95.111481,0.0014064958,10.848655,1250.4082,119.50089,0.41180477,-23.757952
358642000,0.16915204,-100.72517,0.0013779544,6.5228019,1286.5692,116.67866,0.14265029,175.06584
359141500,0.26678362,-151.48856,0.0016763664,-110.18325,1310.5902,114.3261,0.42177141,-172.49709
359641000,0.18972826,-112.71497,0.0011348799,-9.1355104,1270.8154,112.32626,0.33440313,-78.034554
360140500,0.25505111,-146.19844,0.0014746566,-89.386932,1289.6334,108.48338,0.17697994,170.38493
360640000,0.11066044,-105.09421,0.0010466987,58.090889,1272.4818,105.62048,0.013520325,-24.284021
361139500,0.045547351,-95.447739,0.0015085018,96.854408,1295.334,102.3575,0.31570274,146.49562
361639000,0.17117324,-115.39091,0.00093744899,18.559559,1268.283,102.65635,0.74786246,-87.377815
362138500,0.13460156,-158.73868,0.00061033992,-166.49773,1282.8124,97.810417,0.14724752,-136.44855
362638000,0.22773133,-123.39816,0.0013134429,-13.372422,1289.4163,96.450989,0.58891851,-109.62825
363137500,0.19191027,-138.56822,0.00063630712,-44.339844,1279.9712,92.799133,0.27863401,-114.33617
363637000,0.17164104,-133.16373,0.00044371531,-5.0192533,1262.0525,90.415161,0.40343493,-68.351288
364136500,0.16300827,-127.26971,0.00057220622,26.41287,1302.7458,87.729599,0.57559776,-136.67656
364636000,0.17764726,-145.70074,0.00050176989,-66.212242,1306.8845,82.619286,0.59636706,150.02475
365135500,0.12825604,-155.52097,0.00053197308,-158.4095,1277.8156,81.99704,0.31296837,-102.72539
365635000,0.14900061,176.21339,0.0014797176,-140.04219,1292.3176,78.149994,0.34684142,-177.89244
366134500,0.16819406,-136.92604,0.00037638418,6.3166018,1245.6495,77.203781,0.5695703,-42.318634
366634000,0.14719225,-142.27527,6.4495682e-005,-29.78001,1267.5669,72.672081,0.10238467,106.80006
367133500,0.19375429,-144.8647,0.0007122269,-29.88422,1245.2278,70.743698,0.39812011,-17.511261
367633000,0.14985228,-117.86438,0.00087234547,85.511848,1269.6791,68.901978,0.50863647,-78.343559
368132500,0.078035742,-126.86071,0.0010596582,154.76416,1280.0936,65.819221,0.43402988,-102.80198
368632000,0.094995297,-155.03433,0.00083141332,-158.32813,1298.5862,61.995579,0.4084253,-156.96553
369131500,0.15280055,-94.265854,0.0017878113,111.13057,1272.1063,62.098858,1.0037906,-73.432961
369631000,0.26339862,-141.36241,0.0017338623,4.188796,1256.9083,57.12558,0.33029768,-36.519733
370130500,0.25038937,-121.51804,0.0018743154,53.652462,1287.2908,54.715961,0.49605882,-108.63396
370630000,0.15404227,-109.44903,0.00126137,112.9384,1312.9506,52.257862,0.85009974,-115.50066
371129500,0.16774841,-146.9585,0.00039726106,-13.698591,1281.8944,47.278236,0.41221309,168.70361
371629000,0.17344353,-141.57494,0.00045136485,24.121647,1275.4215,46.367661,0.44127372,-77.819
372128500,0.23691945,-146.12601,0.0014441488,17.089617,1263.8947,42.63036,0.021861769,156.86783
372628000,0.15987268,-145.87726,0.00025171263,5.3084459,1292.8302,40.891785,0.59755266,-113.39091
373127500,0.19547378,-131.18706,0.0010078149,77.112381,1287.002,37.697906,0.4737792,-116.75051
373627000,0.07794895,-101.91264,0.0016228642,-170.4192,1257.5966,34.676907,0.16982149,-17.534697
374126500,0.18368991,-138.13014,0.00070696609,61.486893,1302.448,31.467976,0.70768452,-147.65283
374626000,0.14558613,-100.63901,0.0018070376,158.8156,1261.6809,29.74725,0.25216523,-60.103786
375125500,0.13400419,-166.40988,0.00099510269,-59.346188,1271.5432,28.015402,0.74315208,-65.038002
375625000,0.13995323,-148.22751,0.00022822306,-50.905651,1271.9156,24.271475,0.4380368,-78.597603
376124500,0.15340592,-172.98975,0.0013591384,-37.406914,1276.3529,20.616713,0.40487206,-128.41225
376624000,0.20763257,-124.82468,0.0014460774,118.09826,1278.1294,18.556973,0.50024354,-99.644104
