!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 14:22:23
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
422007101,-0.15368085,-0.013403359,0.0027437024,0.00098487537,420.77686,-644.27179,0.52419895,-0.32809564
423007096.5,-0.15453081,-0.00043999386,0.00099819095,0.0016557418,333.95395,-686.85358,-0.46503797,-0.3386862
424007092,-0.14696601,0.0096913287,-0.0024813267,-0.0034498714,253.85002,-721.60852,-0.19147713,-0.69076651
425007087.5,-0.15962045,0.044214595,0.006296338,0.0011815329,178.34917,-754.11615,0.42986003,-0.62887168
426007083,-0.17055608,0.03984588,-0.0035287195,0.0023582845,101.37058,-748.55695,-0.84906882,0.51032466
427007078.5,-0.15087222,0.044841047,-0.0033102247,-0.0022917981,5.644218,-754.40466,1.0017698,-0.0024020076
428007074,-0.14562325,0.080164164,0.0016860053,-0.0051215715,-79.109459,-753.35901,-0.090884402,0.41070637
429007069.5,-0.14444852,0.10712216,-0.0027259737,-0.0017650936,-160.80757,-752.09198,0.55496049,-0.28330785
430007065,-0.13435115,0.10697029,-0.00051409751,-0.0062555312,-257.22311,-723.7807,0.30968451,0.38186213
431007060.5,-0.1246582,0.12094805,-0.0041694976,-0.0010763003,-329.26663,-681.47064,-0.47798547,-1.4713835
432007056,-0.11075403,0.11768415,0.0026299444,-0.003444348,-404.39307,-636.50781,0.45078346,0.1642053
433007051.5,-0.085318193,0.13832591,-0.0034005926,0.0035185106,-486.65939,-584.2124,0.35707802,-0.82565606
434007047,-0.087816261,0.15156458,0.0031518091,0.0044420636,-539.23724,-532.94135,-0.12832442,0.85360402
435007042.5,-0.087567665,0.15658984,-0.0027011016,-0.0052713552,-596.79889,-468.86124,0.71073192,0.43732166
436007038,-0.062655061,0.1653523,-0.0015401107,0.0026896961,-645.29614,-398.48203,-1.1126626,-0.92112029
437007033.5,-0.046685677,0.17847016,0.0003493581,0.0023353056,-696.25873,-322.61862,-0.62886727,-1.0138673
438007029,-0.017217973,0.17764708,-0.00077336648,0.0048423517,-725.98584,-233.58447,0.10748068,-0.48154259
439007024.5,0.0040759505,0.16507538,0.001643816,0.00023726132,-735.31781,-140.93559,-0.20608619,-0.51643145
440007020,0.0030277886,0.17542623,0.0035748971,-0.0041941572,-751.34662,-68.000549,-0.38909295,0.53216445
441007015.5,0.013586608,0.17767455,-4.4929515e-005,-0.0041181049,-754.87781,13.864463,1.1195592,-1.2495482
442007011,0.051093645,0.1587403,0.00022592359,0.0016090189,-740.31927,113.24768,-0.85495627,-0.7935335
443007006.5,0.072187237,0.16308628,0.0017449812,-0.00074783404,-727.77393,199.83414,-0.50996691,0.43617287
444007002,0.074548081,0.15934694,0.0016246922,0.00074853236,-699.00531,274.21939,-0.24219273,-0.049270678
445006997.5,0.079893567,0.14170438,-0.0006494245,0.00053850951,-658.44476,347.96832,0.0094260219,0.78758407
446006993,0.097224161,0.14676388,0.0022164918,-0.0042643729,-620.55951,424.71906,0.28261513,-0.78127903
447006988.5,0.11645424,0.13049607,-0.00056893122,0.00078069413,-561.01263,496.17334,-0.45394459,0.92126179
448006984,0.1148863,0.12415328,0.0042258757,0.0038364341,-512.56079,549.25311,-0.072666138,0.26628014
449006979.5,0.13645072,0.12049401,-0.0039064917,0.00011202553,-441.31314,609.23267,-0.0097366339,0.086014487
450006975,0.15288977,0.099640071,-0.0038857167,-0.00042847925,-361.41257,653.29639,-0.52676171,0.54683441
451006970.5,0.16000633,0.088069826,-0.0014265486,-0.00073174847,-286.76633,690.49957,0.34974691,0.63271284
452006966,0.16376559,0.078553349,0.0017552183,0.001562137,-207.88542,721.63861,-0.74920517,0.82657701
453006961.5,0.17610621,0.06525033,-0.0026088902,0.00053137046,-121.48374,743.79779,-0.063613586,0.63058299
454006957,0.17841662,0.04348366,0.0066633085,0.0014084008,-36.64999,741.09094,0.2734513,-0.097122185
455006952.5,0.18310301,0.01327937,-0.0024748929,-0.001095218,49.632797,738.64423,0.02265029,-0.31674764
456006948,0.18134421,0.012387364,-0.0013511773,0.007751917,125.08657,731.40637,-0.6763714,0.076103471
457006943.5,0.17454298,-0.009468413,0.00069993798,-0.00030468823,212.30045,715.73022,0.023793353,0.2794883
458006939,0.16803525,-0.040955801,0.00022441572,-0.0022133649,292.12875,670.23145,0.53468603,0.54454821
459006934.5,0.17267887,-0.04616918,-0.00076797896,0.0030344622,374.45468,638.90527,0.90962905,1.2292513
460006930,0.16370273,-0.059091475,0.0070533915,0.0028809651,436.18466,594.88873,-0.036622372,-0.088883571
461006925.5,0.16263084,-0.078269236,-0.0010120984,0.0016285715,508.73462,532.18671,0.40499273,-1.3120053
462006921,0.15015174,-0.093856633,-0.0043218518,-0.0010738353,564.76617,472.2832,0.60719395,0.21139736
463006916.5,0.16105764,-0.1117718,-0.0024427865,0.0006941316,618.33014,403.21909,-0.21262906,0.071108222
464006912,0.14399576,-0.11359196,-0.00044189664,-0.0053675491,666.36462,334.18893,0.13603826,0.11194386
465006907.5,0.12347292,-0.1289847,-0.0098248757,0.004731508,690.24982,262.13705,-1.1164935,0.24879514
466006903,0.10729253,-0.1381963,0.001657213,0.0022014463,717.21216,180.8389,1.2498232,-0.98256683
467006898.5,0.10517762,-0.14578347,-0.0021696158,6.0424208e-007,732.80804,89.005699,-0.93421859,0.1841528
468006894,0.077700369,-0.14880076,-0.0005048734,-0.0023544147,740.46466,14.141063,0.3529745,-0.11503211
469006889.5,0.065027319,-0.16686338,0.0020845816,-0.0031690716,724.66327,-78.119713,-0.23106804,0.052896764
470006885,0.055796701,-0.1691743,0.00040084851,0.00087157276,715.43542,-159.86382,-0.44366226,-0.09235996
471006880.5,0.039265454,-0.19006813,-0.0057163844,-0.0033606782,682.71985,-244.312,0.69957197,0.083380342
472006876,0.017227903,-0.16977863,0.00085987058,-0.0022055299,658.65631,-323.7016,0.80209458,-0.19032915
473006871.5,-0.0048721978,-0.1723742,0.0025092324,-0.00064994389,615.08905,-388.95856,-0.69553483,-0.20491067
474006867,-0.029489506,-0.18145438,-0.0014135874,-0.0012335194,569.28754,-444.12036,-0.053178884,-0.10410687
475006862.5,-0.045328245,-0.16605283,0.00055873382,-0.001817222,513.06091,-522.85883,-0.091547944,0.52471322
476006858,-0.049430553,-0.15844093,0.0010207081,-0.0039772862,445.97534,-575.55817,-0.013788856,-0.24249449
477006853.5,-0.062008955,-0.15524717,-0.0021387308,0.0018268966,381.12195,-621.16852,-0.48338318,-0.17828552
478006849,-0.086409859,-0.14170197,-0.0050621512,-0.00038678371,310.7468,-655.6958,0.42095414,0.61964339
479006844.5,-0.093557023,-0.14182113,-0.0038355892,-0.0008655744,226.32365,-679.25342,0.44543201,0.3584938
480006840,-0.11924435,-0.13395943,0.0018845042,0.0032659422,153.13406,-704.32465,0.50369942,-0.10849681
481006835.5,-0.13608716,-0.12132845,-0.0034027789,-0.0004121135,69.229477,-726.27618,-0.0014862061,-0.46269417
482006831,-0.1293308,-0.10235295,0.0014467944,-0.0045704558,-23.725883,-725.09088,-0.2677438,-0.072643161
483006826.5,-0.13490671,-0.09977828,0.0020575072,0.0012915953,-106.35168,-706.96844,0.16067789,-0.1394088
484006822,-0.15254879,-0.070164353,-0.002497728,-0.0020807604,-181.76559,-698.70898,0.0077796937,-0.90092868
485006817.5,-0.1581421,-0.059059478,-0.0015947551,0.003132103,-254.0157,-671.56049,0.33587971,-1.2453959
486006813,-0.16479798,-0.056391805,-0.0026924044,-0.00047256853,-324.4718,-629.42554,0.17936227,-0.12147198
487006808.5,-0.1800458,-0.034455571,0.0015334032,-0.0029719339,-400.84592,-593.73334,-0.19498263,-0.36732772
488006804,-0.17415084,-0.014774747,0.00040556845,-0.0010390715,-470.45099,-540.95343,-0.32476175,0.20677987
489006799.5,-0.18829225,-0.0088066338,0.00175942,0.0027548003,-516.11444,-489.0704,0.63695145,0.29562795
490006795,-0.16678242,0.013401369,0.005957067,-0.0011810039,-573.28363,-418.96182,-0.218255,-0.07106217
491006790.5,-0.1675171,0.036573499,0.0027608795,0.0045061042,-621.12592,-348.1774,-0.39384741,-0.98338455
492006786,-0.15621559,0.054622352,-0.0050439211,-0.0012196625,-656.23425,-274.52859,-0.25428376,-0.10781767
493006781.5,-0.15099418,0.065578572,0.00064372126,0.0024912879,-682.80878,-192.18306,-0.3987768,0.22742274
494006777,-0.15696667,0.078297392,0.0020856636,-0.0022804865,-697.0354,-119.12683,1.0763699,0.2791256
495006772.5,-0.13841367,0.08982341,0.00078062742,0.0037040375,-705.41675,-34.201061,-1.1542852,0.071305983
496006768,-0.12928386,0.11647445,-0.0031859942,-0.0012510404,-712.63971,49.393974,0.36989257,0.27305207
497006763.5,-0.11914916,0.1157871,-0.0014508851,0.00075508788,-693.25299,127.97107,-0.17006904,0.28240547
498006759,-0.103645,0.12753327,0.0023432854,0.0028120123,-677.11938,211.17223,-0.068062596,0.028154701
499006754.5,-0.092358746,0.14728323,0.0052508758,0.0075770393,-645.92133,288.87802,-0.79544717,0.41016895
500006750,-0.083266549,0.15936911,0.0013781036,-0.00039968436,-615.32391,359.00046,0.64633811,-0.35770771
501006745.5,-0.072566703,0.15830192,-0.004183474,0.0011250912,-563.07208,422.9935,-0.2425992,-0.4277072
502006741,-0.045254957,0.16361278,-0.00070811558,0.0028004367,-509.55078,488.68594,-0.20452356,-0.19981417
503006736.5,-0.043604247,0.16548546,0.0025728443,-0.001629148,-451.99527,537.55853,-0.17198078,1.0245205
504006732,-0.011014698,0.18461515,0.0055190725,0.0016708116,-381.87537,597.6012,0.11771076,0.16101813
505006727.5,-0.0026831606,0.17273395,0.0012823204,-0.0052910764,-310.83432,631.47229,0.12411767,-0.20259629
506006723,0.0032551498,0.1683567,0.0017178424,-0.0013464645,-238.73576,662.57196,0.17324555,-0.3172752
507006718.5,0.030308291,0.17037337,-0.0016780671,-0.00060871925,-158.43037,684.83124,-0.40205702,-0.36797208
508006714,0.027807567,0.16633661,0.000825033,-0.0013608014,-79.636772,692.54688,-0.41535535,0.44002983
509006709.5,0.050777532,0.1621156,0.0038250994,-0.0021220678,7.6809006,698.90497,0.27159041,0.34985065
510006705,0.059053238,0.14609264,-0.0023295346,-0.0016100699,76.355865,689.95551,-1.1965239,-0.3996385
511006700.5,0.089893378,0.14073578,0.0023152444,0.0052033425,163.047,671.38031,-0.36684251,0.21911331
512006696,0.086035505,0.14068291,-0.00094005483,6.7705943e-005,241.07349,649.61591,0.68499106,0.49855539
513006691.5,0.11248093,0.12806115,0.0017731827,0.0029635429,320.86957,618.22504,-0.19956332,-0.17748539
514006687,0.097528361,0.10964661,0.0012536334,-0.0015613375,373.1666,577.52832,-0.71631992,-0.6447174
515006682.5,0.12698494,0.12487748,0.0018878998,-0.00075489137,451.09299,537.38409,-0.12336383,0.24541311
516006678,0.14224148,0.094816282,-0.0017755291,-0.00032154386,510.57834,466.48019,0.039057523,-0.24481814
517006673.5,0.14264922,0.084566444,0.0054129311,0.0018397305,555.10352,409.53635,0.53802508,-0.53797656
518006669,0.14083715,0.075409673,0.0059663705,0.006581319,596.58722,350.44476,-0.91338789,0.17600675
519006664.5,0.14751582,0.062064666,-0.00057812541,-0.001026932,632.23444,271.39087,-0.51212484,0.45570898
520006660,0.1546993,0.052817356,0.0022437009,-0.0020316294,662.16888,196.21945,0.13986959,-0.46138215
521006655.5,0.13757707,0.03318442,0.0051727383,-0.0070436695,674.5022,128.21695,-0.9988066,-0.027171386
522006651,0.16922159,0.029930234,0.002542855,-0.00053397293,690.68878,34.344429,-0.43956453,0.55073911
523006646.5,0.1663494,0.0049874992,0.00089487276,0.0031411496,683.9989,-46.615673,0.0056830496,-0.39224058
524006642,0.17352515,-0.0088474583,-0.0007684931,0.000175572,671.25873,-130.78427,0.28975633,-0.49238348
525006637.5,0.15848675,-0.027928889,-0.0024253745,-0.00020285342,649.58496,-195.36461,0.073239446,0.4856483
526006633,0.14330924,-0.030439882,3.2461248e-005,0.0035491658,623.89136,-273.51587,0.83565027,0.85498422
527006628.5,0.1403334,-0.057323009,0.0015040988,0.0003576311,585.72839,-332.15628,0.34835532,-0.94667417
528006624,0.13771203,-0.069121137,0.00091041031,0.00061542867,542.43945,-404.89459,0.39693281,0.47436553
529006619.5,0.13832231,-0.061588325,-0.00025463916,0.0028129655,490.26764,-474.82553,0.19169517,0.64961171
530006615,0.10177095,-0.087705508,-0.0072274343,-0.002796741,440.83942,-509.79639,0.37827057,0.17439076
531006610.5,0.12037446,-0.10446733,-0.0040927292,0.0010025166,363.71298,-559.06989,0.19762427,1.080374
532006606,0.10817547,-0.10325577,-0.0033409351,0.0026980867,299.89389,-601.0235,-0.2069917,0.56702864
533006601.5,0.099697076,-0.11701601,-0.0011736786,-0.00015831392,225.625,-628.67712,-0.068014704,0.45873687
534006597,0.09279234,-0.12423076,-0.0055384128,-0.0013784198,140.5345,-650.49542,-0.045363244,-0.19323166
535006592.5,0.076541327,-0.1285048,-0.0020396018,0.0028600064,73.857719,-662.0788,0.4249979,0.20202355
536006588,0.067350864,-0.12709086,0.0068219164,0.0014287315,-10.986251,-663.31781,0.023813594,0.46008655
537006583.5,0.045795884,-0.12452841,0.0074612275,0.0053616255,-85.068626,-661.3432,0.2229576,0.20534562
538006579,0.039935816,-0.14968467,0.00040736762,-0.00021449689,-159.54483,-638.50317,0.67061549,-0.47566247
539006574.5,0.026387049,-0.14486836,-0.00071949558,0.0017804143,-237.0616,-619.18506,0.027257824,-1.0171045
540006570,0.01136472,-0.132295,0.0017919876,0.0029019066,-297.56247,-587.69482,0.25138482,1.4430149
541006565.5,0.00023521602,-0.1420141,0.003607969,-0.0010392967,-359.36328,-545.17499,0.58666223,0.32560506
542006561,-0.0058724671,-0.14038946,0.0014934223,0.00048795319,-428.00812,-498.64108,0.4273462,0.49396211
543006556.5,-0.018124556,-0.11746179,-0.0028835188,0.00016280553,-488.98746,-445.22052,0.9620105,-0.45961601
544006552,-0.042335045,-0.12341014,-0.0052911667,-0.0021424645,-534.45654,-388.76196,-0.55268741,-0.33581436
545006547.5,-0.047168434,-0.12584223,-0.0022062657,0.003189164,-570.88446,-320.78012,0.29142395,-0.16995077
546006543,-0.060615119,-0.12453379,-0.003342266,-0.00022449228,-595.8205,-252.38457,0.46263057,-0.46842122
547006538.5,-0.06734255,-0.11520374,0.0010346007,-0.0029553261,-624.47845,-177.87294,0.39404169,0.12756644
548006534,-0.072383344,-0.10496584,0.0037651632,-0.00011084415,-642.05499,-101.98914,-0.16124772,-0.16428812
549006529.5,-0.094577447,-0.10080711,-0.0027385091,-0.0015763808,-647.90704,-31.202274,0.28378481,0.36523527
550006525,-0.09857408,-0.099840768,0.0049055624,0.0028285871,-640.42157,45.120682,0.23144603,0.45968428
551006520.5,-0.11548271,-0.075188868,8.378346e-005,0.0018323999,-640.16205,114.48763,0.3114669,-0.53260177
552006516,-0.10405169,-0.067706123,0.0077194567,-0.0046755681,-620.7196,199.93333,-0.13867305,0.080089033
553006511.5,-0.11053725,-0.06698861,0.0016142055,-0.0033734932,-584.84174,259.74399,0.78071702,-0.27210122
554006507,-0.11897781,-0.053429943,-0.0013622656,0.0041723396,-554.06732,331.31158,-1.1466231,-0.095480733
555006502.5,-0.12463384,-0.040300887,0.00053911953,-0.002069647,-507.70123,396.16733,0.51389182,-0.97569531
556006498,-0.12195463,-0.029983962,-0.0019025988,-0.00087426434,-454.7464,451.88663,0.13845095,0.38085029
557006493.5,-0.1265422,-0.017682722,-0.004382445,-0.00093037187,-400.42819,500.54156,-0.40287492,0.1279387
558006489,-0.13315453,-0.013048834,-0.00095964567,-0.002232732,-342.85934,535.198,-0.76384366,-0.42523581
559006484.5,-0.13111691,0.01116763,-0.00055059645,0.00062322244,-276.38181,578.91083,0.034323074,-0.74672812
560006480,-0.14362414,0.010790345,0.0044318042,0.00020189733,-214.13789,604.49786,0.0034071447,0.21251999
561006475.5,-0.13248368,0.023140086,0.0033006899,0.00054841209,-133.79477,624.06909,-0.046157997,-0.22443734
562006471,-0.11178809,0.027179057,-0.0033265294,0.002077525,-48.8284,624.22455,-0.47503147,-0.52167892
563006466.5,-0.12971774,0.038672928,-0.0015023159,0.0055979546,14.55369,636.38635,0.066021696,-0.57381457
564006462,-0.1280341,0.053871512,0.0025940523,-0.0020501183,84.747673,623.57892,0.46375367,0.17402218
565006457.5,-0.12244572,0.061324306,5.460903e-005,-0.0010501432,163.23752,609.43756,-0.43122569,0.053997871
566006453,-0.11676758,0.080201082,0.0016506478,0.00091667328,237.10913,588.56458,0.16513999,0.081725754
567006448.5,-0.11005757,0.083911307,-0.0051883697,0.0022501911,304.79785,551.23004,0.036872294,-0.310166
568006444,-0.10718115,0.1004625,0.002115903,-0.00026373827,363.83066,512.55621,-0.055772901,-0.29327369
569006439.5,-0.094646849,0.10310104,0.0052269259,-0.0036445805,418.3775,463.9632,-0.31432059,0.42017007
570006435,-0.084883384,0.10955896,-0.0042509618,-0.0011798576,475.90601,408.03122,-0.4676989,-0.14130847
571006430.5,-0.066343531,0.12925808,-0.0042885928,0.00087436289,523.1228,350.24777,-0.17581593,-0.11006715
572006426,-0.055980273,0.13365583,-0.00042791452,0.0051546865,559.40302,282.90134,0.13735895,-0.059854176
573006421.5,-0.058548242,0.12774591,0.00036365862,-0.0037738481,582.39655,221.10611,0.23098485,0.15099795
574006417,-0.031540696,0.12858272,-0.00032621287,-0.00058610883,601.3111,138.7851,-0.22889686,-0.0096551059
575006412.5,-0.040535621,0.14367959,0.0016175408,-0.0040073297,617.08899,77.014824,-0.033795334,0.2221479
576006408,-0.02648708,0.12988883,0.00065875816,0.0033162755,613.49524,2.2134705,0.58649474,-0.022796048
577006403.5,0.0033376173,0.14138941,-0.00066276774,0.0013815215,608.70691,-77.920616,0.24950181,0.070990495
578006399,-0.0055319234,0.15956706,-0.00020305114,-0.0035353818,602.15198,-146.34512,-0.14535885,0.18520884
579006394.5,0.020133717,0.15807375,0.0020340169,0.0050953887,578.82599,-218.34476,0.091891699,0.11053167
580006390,0.016066542,0.14913203,0.001178905,-0.00093765708,546.02209,-279.75912,0.057979178,-0.3463017
581006385.5,0.039039738,0.1542314,0.0030904317,-0.0012139295,506.03882,-347.03253,-0.42269096,-0.49981609
582006381,0.04948042,0.14588283,0.003723759,-0.00038791701,461.90576,-400.57596,-0.83285683,0.27072963
583006376.5,0.067303836,0.14351939,-0.0036867589,-0.0015550897,402.53723,-448.35641,-0.021791615,0.067266144
584006372,0.074934468,0.14632991,-0.0010168048,-0.0036952912,352.87677,-502.79337,-0.088724315,0.1665491
585006367.5,0.09240257,0.13585651,0.0037321995,-0.0044987402,286.70068,-532.42358,-0.062287796,0.25932515
586006363,0.11737167,0.13996015,0.0089047216,-0.00025883617,212.66328,-567.75562,-0.24343407,-0.041231561
587006358.5,0.1233701,0.11729747,-0.0057994393,0.0015621858,149.91238,-578.6452,0.51074952,-0.098647118
588006354,0.11570094,0.11310233,-0.0021706659,-0.0025539172,82.870819,-595.41553,0.059422828,-0.057311457
589006349.5,0.11811048,0.10250181,0.0010819645,0.0031664183,15.99409,-598.47455,0.026830865,0.87236577
590006345,0.12082278,0.084544465,-0.0038739671,0.0021218762,-50.862896,-593.99774,-0.3743481,-0.5084731
591006340.5,0.14165272,0.070213258,0.0052086692,0.0021722359,-127.33844,-580.25012,0.31764388,-0.34878692
592006336,0.13757175,0.063525558,-0.00028129452,0.0018686578,-189.08191,-556.34723,1.1126879,0.7418198
593006331.5,0.14758115,0.056929197,2.1049009e-005,0.0026229366,-257.78891,-536.97131,0.049585819,0.31232393
594006327,0.16998917,0.025832165,-0.0011181993,-0.0010612289,-322.63574,-483.54776,-0.20912905,-0.38956475
595006322.5,0.16685888,0.035535093,-0.0015681168,0.00090921216,-382.01608,-452.13727,-0.4461422,-0.70871735
596006318,0.18096159,0.010102545,-0.0034442756,-0.00019346876,-428.4426,-399.55823,0.33606362,0.19341806
597006313.5,0.18326877,-0.013370042,-0.0018529054,-0.00037642522,-467.96484,-339.66888,0.14201404,-0.16537327
598006309,0.17456508,-0.035725709,0.0020238773,-0.0040324717,-501.0957,-281.55109,-0.37465391,0.92740935
599006304.5,0.1692178,-0.042231452,0.001190886,-0.0032699301,-532.29797,-221.43465,0.17316437,-0.25926927
600006300,0.16639976,-0.051725741,-0.0012246099,0.0025968507,-554.72925,-156.77037,0.020643665,0.08833354
601006295.5,0.16157125,-0.074424408,-0.0060469075,-0.002817743,-566.79938,-90.069084,-0.014942241,-0.55542469
602006291,0.1621027,-0.088026159,-0.000634061,0.0011526659,-571.90057,-16.011938,0.80663437,-0.20916577
603006286.5,0.15754704,-0.10692846,0.00075484271,-0.000455589,-561.87268,48.677803,0.36863801,-0.41026148
604006282,0.14979708,-0.12504333,0.0026799892,0.0025068619,-554.54022,119.67648,-0.29591149,-0.077900663
605006277.5,0.12793459,-0.11761524,0.0024934071,-0.0047089639,-548.91986,179.85925,0.11464018,0.36717033
606006273,0.12969108,-0.14269784,0.0087988665,-5.8907084e-005,-509.81271,245.82523,-0.085641317,0.1998037
607006268.5,0.11200344,-0.14552496,-0.00017130472,0.00085342716,-481.5654,306.78354,0.41970649,0.090383254
608006264,0.10835975,-0.16509834,-0.0012089236,-0.0025865287,-429.5466,356.26404,-0.30379227,-0.3586337
609006259.5,0.076648667,-0.16543226,-0.00039381688,0.00094363972,-390.19891,400.18234,0.16403894,0.84831136
610006255,0.071504369,-0.17971003,5.9166134e-005,-0.0027025216,-334.54922,450.34424,0.18869795,-0.21008638
611006250.5,0.065809883,-0.1889983,-0.0021592141,0.0027283137,-273.66135,487.64127,0.075888991,0.32403472
612006246,0.024518495,-0.18197849,-0.0021911585,-0.0024026236,-224.18687,519.04584,-0.40625128,0.15794484
613006241.5,0.025916681,-0.20103264,-0.00012660809,0.0052078976,-154.68053,525.82892,-0.05910733,0.21768819
614006237,-0.004358435,-0.1943327,-0.00098934735,0.0012536652,-93.502968,556.22931,-0.38333341,-0.23064461
615006232.5,-0.033569291,-0.1918817,-0.0026593993,-0.0035926707,-24.193586,558.32147,-0.33574101,-0.35665119
616006228,-0.043838494,-0.187244,0.0021947101,0.00039236946,46.892086,554.79895,0.2415549,-0.40158501
617006223.5,-0.067628853,-0.18494761,0.0041293283,0.00080592482,105.88425,542.88702,-0.58953124,-0.43008766
618006219,-0.068810843,-0.17200506,0.0018024283,0.010576691,181.49937,523.53479,0.48825523,-0.26089942
619006214.5,-0.11258864,-0.17850514,-0.0020063638,0.00038712239,232.51053,500.41269,-0.091155373,0.3125008
620006210,-0.12431607,-0.1793813,-0.0032427397,-0.00088949519,289.10986,458.70078,-0.085452907,-0.060648341
621006205.5,-0.1321256,-0.15941389,-0.00028375443,-0.0029103651,347.41232,420.91989,-0.18106291,-0.10798776
622006201,-0.15550767,-0.14086369,-0.0010023987,-0.003156781,392.47354,378.88455,0.01538325,-0.038434353
623006196.5,-0.16729651,-0.12173285,0.0082978224,0.0038327691,439.44781,326.08932,0.53655726,-0.10290363
624006192,-0.18855223,-0.11024182,-0.0019909902,0.00093551166,470.74667,273.70761,-0.084125005,0.63995785
625006187.5,-0.20034038,-0.091190778,0.00036810385,0.0013697868,500.54623,211.16411,0.059049349,0.19682644
626006183,-0.19863741,-0.076278105,-0.00024410644,0.0010785144,519.87524,143.81783,-0.17853189,-0.41256633
627006178.5,-0.2254592,-0.047224041,-0.0033361621,0.0010638441,539.85999,86.608444,-0.39523283,-0.5512808
628006174,-0.20749298,-0.026948381,0.0026299614,0.001789152,539.06854,11.874355,0.72502881,-0.061170697
629006169.5,-0.22310483,-0.0043652863,0.0024690831,-0.0032867459,537.89081,-50.968975,0.15011278,0.35701594
630006165,-0.23304377,0.012876311,0.0030750893,-0.0013569951,525.1861,-113.36826,-0.24228707,0.05247749
631006160.5,-0.21716483,0.042398255,0.0041825227,0.0011601995,503.21826,-178.43817,-0.73373765,-0.62524855
632006156,-0.21195538,0.071999729,0.0013195273,-0.00010609497,475.64536,-246.15567,-0.12498122,-0.40464845
633006151.5,-0.22150241,0.084343009,-0.0013192488,-0.0054167951,443.57028,-291.94983,-0.74442112,-0.14764819
634006147,-0.20325398,0.10123964,0.0019689656,0.00083394552,401.98141,-344.5506,0.35480353,0.32470194
635006142.5,-0.20027804,0.13237861,-0.000358936,-0.0034148663,353.92337,-395.36325,-0.45833617,-0.13226709
636006138,-0.18712215,0.14071636,-0.0022099835,0.0018418909,307.62604,-433.32642,-0.49933788,-0.5268268
637006133.5,-0.16382773,0.17851694,0.0038145629,0.00046207049,244.66785,-471.10968,-0.25913557,0.10352992
638006129,-0.1539676,0.18341994,0.0014488449,0.0016207524,185.11977,-494.45383,0.048725475,-0.1194393
639006124.5,-0.13575743,0.19830997,0.0040466534,-0.0041904557,124.35205,-510.99112,-0.54854268,-0.12683201
640006120,-0.11898185,0.21160913,0.002909824,-0.0034947468,53.899727,-519.56885,-0.24173263,0.28703436
641006115.5,-0.10697406,0.22865295,-0.0019983579,0.0046202024,-5.8056335,-520.43073,-0.92745018,-0.06171732
642006111,-0.071722649,0.24658345,-0.0002908172,0.0038811823,-78.951134,-520.74768,-0.10334308,-0.40502116
643006106.5,-0.048718046,0.24579731,0.0034912904,0.0085996026,-140.78651,-503.12531,-0.1493696,0.20883325
644006102,-0.024440104,0.25846332,0.00073028699,-0.00085553288,-201.22307,-481.39209,-0.10947275,1.5944818
645006097.5,0.0019507001,0.23812588,-3.3168588e-005,-0.00071437983,-252.44051,-446.32736,-0.0079865875,-0.068532996
646006093,0.03418481,0.24363084,1.8465753e-005,-0.003805001,-310.46796,-407.92499,-0.66618937,-0.61761999
647006088.5,0.053602267,0.24598566,0.00055017456,0.0024536029,-360.00449,-367.21378,-0.39473009,0.16267766
648006084,0.088597208,0.23756304,-0.0017663656,-0.0034247355,-401.94321,-315.9234,0.0055792942,0.94578326
649006079.5,0.095158957,0.22130089,0.00086428935,0.0019209981,-433.19009,-265.90347,-0.22246428,0.43006387
650006075,0.10753004,0.2285956,-0.002472824,0.0030248563,-466.52042,-213.80298,-0.0097558741,0.69120437
651006070.5,0.14449295,0.20867281,-0.0021292937,0.0037288133,-484.53156,-148.62767,0.14429452,-0.085851341
652006066,0.18558408,0.1915924,-0.0022699705,0.0011744659,-494.19113,-77.407753,0.013136017,0.03028338
653006061.5,0.18108784,0.18986137,-0.00071501615,0.0032115132,-508.88947,-20.60041,0.48517314,0.37235233
654006057,0.20039518,0.15028213,-0.0017705398,0.00032995438,-493.06882,43.38097,0.13725244,-0.16705501
655006052.5,0.2190655,0.13854079,-0.0015169862,-0.0082255974,-486.21362,108.70526,0.32122084,0.62791103
656006048,0.22259663,0.11413862,-0.0036419518,-0.0012623804,-468.96652,166.25719,0.41575623,0.81531221
657006043.5,0.23161446,0.090261891,0.0014452029,0.0024735176,-441.71582,225.84232,0.25100747,0.47483635
658006039,0.24397103,0.069339812,-0.00084398093,0.0022403544,-410.92441,278.84589,0.55820858,0.051468816
659006034.5,0.25214955,0.047559198,-0.0019863124,-0.00042684303,-372.87527,327.95285,0.58600086,-0.064542294
660006030,0.25817147,0.014656459,-0.0020507548,-0.00060851424,-320.30783,371.23978,-0.11947668,0.024665928
661006025.5,0.25245276,-0.0077727432,0.0028986265,-0.0014168324,-269.25244,409.22617,0.20490561,-0.26962101
662006021,0.23924108,-0.033827227,-0.0045704939,-0.0017297071,-217.9429,435.46069,0.51769626,0.26311955
663006016.5,0.24063025,-0.056668099,0.0021925939,0.0023588904,-151.81592,453.81503,-0.1755598,0.059666675
664006012,0.2271585,-0.094513535,0.00059804303,-0.0020392244,-100.11857,472.87656,0.11038419,0.060338046
