!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 13:48:18
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG)
31890000,0.68703628,-0.20410851,-5.3170788e-005,-0.0029593699,-0.14753759,0.10890251,-0.0027921123,-0.0048623439
32885000,0.62315696,-0.31167737,0.0027006241,0.001647855,-0.15443575,0.063641429,-0.021436032,0.030247329
33880000,0.5387578,-0.46117377,-0.0025692999,0.0054480988,-0.092857905,0.17609459,-0.012640158,0.018080719
34875000,0.42627478,-0.54050952,-0.0049954145,-0.003753274,0.13725631,0.33313274,-0.02934142,-0.025222266
35870000,0.27824453,-0.59930569,-0.0010585551,0.0016912235,0.0080862409,0.37714264,0.0075217993,0.01126201
36865000,0.12324309,-0.63148803,0.0017647945,-3.7772814e-005,0.19804384,0.48200169,0.014029016,-0.019725619
37860000,-0.015097885,-0.63578975,-0.0046114372,0.0002868413,0.43773723,0.61012882,0.010554213,0.003812724
38855000,-0.13954663,-0.59983462,-0.0021331848,0.0018446362,0.64218348,0.69973272,-0.0099019324,-0.011753906
39850000,-0.2545847,-0.53649545,-0.0022114564,-0.0019644012,1.0238111,0.35837251,0.0072153695,0.0054509412
40845000,-0.34593773,-0.44094536,0.0014553627,0.0015782341,1.2104616,-0.017553246,-0.031712644,-0.039325025
41840000,-0.41026327,-0.34510955,-0.0056052054,0.0011850855,1.141252,-0.59841204,-0.012167798,-0.026208628
42835000,-0.44880983,-0.23433816,0.0078440811,-0.0044239429,1.5677786,-0.67781824,-0.026951639,-0.022676675
43830000,-0.46086773,-0.12363596,-0.0022718767,-0.00027791431,1.3341259,-1.3124694,-0.030704414,0.0073469589
44825000,-0.44839105,-0.039626606,-0.0022291502,-0.0013626053,1.3379867,-2.0194833,0.048432648,0.0017203697
45820000,-0.4174462,0.049145743,0.0034429391,0.0019570384,0.89298648,-2.2724748,-0.0011276134,-0.01808477
46815000,-0.37413946,0.12617181,0.0015499644,0.001295252,0.11893318,-3.2778065,-0.023482597,0.017053923
47810000,-0.32996434,0.17961143,-0.0076289112,-0.0031049221,-0.43051052,-3.7112508,-0.026433885,0.00410217
48805000,-0.277145,0.21569739,0.0012875957,0.004165017,-1.3699225,-3.8326726,0.006623663,0.07423798
49800000,-0.21228206,0.25203121,-0.0018561023,0.00010783188,-2.9766767,-3.7568772,-0.0077758478,-0.0090620434
50795000,-0.15949211,0.26287076,-0.00091200229,0.0032755397,-4.0503578,-3.2853792,-0.044856738,0.032910865
51790000,-0.10783695,0.26618311,0.0034939141,-0.0020823588,-5.4767046,-2.2051225,-0.0099642342,0.038951386
52785000,-0.053652067,0.2756485,0.0030546659,0.00035191289,-6.4833369,-1.2649277,-0.075266078,0.0045596743
53780000,-0.019814029,0.26500919,0.0015057762,0.0013762286,-6.9902587,0.19462375,0.0097549884,0.014567343
54775000,0.018170664,0.24018943,0.003124641,-0.0021160529,-7.6643982,2.2015767,0.0015081009,0.068375044
55770000,0.051227361,0.24047522,0.0023254228,3.7389342e-005,-7.9710274,4.3423758,0.031483509,0.016769145
56765000,0.086287551,0.20206666,-0.00039226754,0.0028756789,-7.3709121,6.2773004,0.030333815,0.033720966
57760000,0.10872786,0.18225591,-0.0029795698,0.0021502257,-6.1913629,8.9068632,-0.0089122895,0.009298767
58755000,0.12759995,0.15943071,0.0015879944,-0.0033329471,-4.6113906,10.60855,0.021081276,-0.0055852607
59750000,0.13476317,0.13453615,0.00049255457,0.0012644818,-2.4834943,12.173958,-0.0094937896,-0.01009084
60745000,0.15467322,0.10257093,-0.0037971921,0.0033611041,0.63343549,14.02226,-0.04165975,0.0014255755
61740000,0.15509993,0.088285796,0.0015369689,0.0034368213,3.6824822,14.943611,-0.00092881994,0.033756983
62735000,0.16498932,0.068188749,0.0019643798,-0.0013791852,7.3073325,14.326253,0.0093675945,-0.0037542307
63730000,0.17897037,0.034285884,-6.1885825e-005,0.0012380057,11.206187,13.971712,0.02529024,0.02618148
64725000,0.16526464,0.0085687684,-0.0030424583,0.0010507143,14.610583,12.102531,-0.0083845155,0.020547204
65720000,0.15565637,-0.00080623588,-0.0033872493,-0.0003810137,18.344854,9.475174,0.0016159144,-0.0021456268
66715000,0.16037017,-0.030598018,0.0024455299,-0.00022908836,21.427389,5.6832738,0.10768902,0.050986316
67710000,0.14232664,-0.039091934,-0.0031228978,0.00064985116,23.839968,1.0948194,-0.04383811,0.03442236
68705000,0.15266488,-0.058266003,-0.00052572758,0.0048366128,25.10124,-4.0339141,0.061311323,0.042020347
69700000,0.12310214,-0.086046197,0.0038636902,-0.0016084278,24.667025,-9.727951,0.034057342,-0.029844278
70695000,0.10861446,-0.09841156,0.0024764957,0.00088973931,23.585358,-15.720985,0.062413272,0.065452121
71690000,0.10607541,-0.10382848,-0.0045857481,-0.002018977,21.363949,-21.674772,-0.017887687,-0.041335911
72685000,0.095005654,-0.10579635,0.00030574159,-0.001718911,16.981985,-26.905588,0.0094735539,0.056744643
73680000,0.076006941,-0.11839401,-0.0014877586,0.0017882384,12.159522,-31.679895,0.0032136638,0.0088832481
74675000,0.052447826,-0.1239772,-0.0067231976,-0.0009795092,5.6614041,-34.369244,0.042676467,0.029243246
75670000,0.045335442,-0.13503627,-0.0039614365,0.00071021327,-1.3755505,-36.772644,0.0041919681,-0.041761816
76665000,0.028996257,-0.13784267,-0.0026279341,0.000897241,-9.5408306,-37.430233,-0.05313471,0.0022084073
77660000,0.01326202,-0.13497628,-0.001802536,0.0049830298,-16.94879,-35.798386,-0.062696762,-0.029052353
78655000,0.013608232,-0.13020663,0.0027592862,0.0016963751,-25.055004,-33.699429,-0.011201862,-0.020466948
79650000,-0.014070235,-0.12784182,0.0013770502,0.001935288,-32.099239,-28.915363,0.017717941,-0.035896908
80645000,-0.021672292,-0.11738568,-0.0018353984,0.0016624297,-38.076641,-22.901039,-0.012710187,0.022455031
81640000,-0.035562117,-0.12093717,0.0007200705,-0.0007210031,-43.037437,-15.626534,-0.030278919,0.023734896
82635000,-0.052071955,-0.10949913,0.0011209947,0.0028304288,-46.299129,-7.7267337,0.038105037,0.0027249709
83630000,-0.053587765,-0.10779879,-0.0028833176,6.5540895e-005,-48.471375,1.3899063,0.041026611,-0.047494661
84625000,-0.073620372,-0.10164415,0.0011301761,-0.0036240972,-48.35902,11.049528,-0.021254897,0.047517892
85620000,-0.092856906,-0.093492888,0.00061888463,-0.00055788079,-46.190502,19.694647,0.036767878,-0.031205187
86615000,-0.094947845,-0.079579443,0.00068149011,-0.00058543164,-42.681637,28.684988,-0.0041927393,0.024536394
87610000,-0.096415602,-0.071196184,0.0014604161,0.0041493559,-37.686123,36.80888,0.019524887,-0.01287129
88605000,-0.1180247,-0.054492511,0.0027758188,-0.0016992505,-31.224018,43.23814,-0.020002523,-0.045209356
89600000,-0.11777413,-0.042775817,0.00078259391,0.0021084554,-23.474363,49.176815,-0.023372486,-0.00095445663
90595000,-0.12148856,-0.029275944,-0.0034512095,-0.0013900099,-14.448036,53.320435,-0.0017838925,-0.027708808
91590000,-0.1229487,-0.015267751,-0.0043641613,-0.0010247496,-5.2349486,56.33305,0.016212767,-0.058195379
92585000,-0.1213342,-0.0038887912,0.00077703584,0.0056636911,4.6685309,57.066082,0.010533176,-0.021214198
93580000,-0.11857706,0.019721473,0.00066517538,0.0018683702,14.370673,56.562038,-0.047738176,-0.060882684
94575000,-0.11324572,0.023924613,-0.0033444732,0.004460624,23.572981,53.564785,0.017411551,-0.034018859
95570000,-0.11446708,0.031687375,0.00084469991,-0.00035187174,33.721653,49.027332,-0.0089921337,-0.0017875315
96565000,-0.1152176,0.042429995,-0.0030460188,0.0017860351,39.989029,43.112026,0.031003041,-0.052649051
97560000,-0.11132896,0.063161202,0.0027795592,-0.0027364313,47.726563,36.55159,-0.049949612,-0.012525332
98555000,-0.10247066,0.075013608,0.00014610273,0.004433482,53.739044,28.707554,-0.055222441,0.080341436
99550000,-0.087526657,0.077658467,-0.002261979,-0.00090358633,58.177212,19.453447,0.014490092,0.010541339
100545000,-0.084144376,0.089519717,-0.00016125935,-0.00026179958,60.965839,9.2718534,-0.062408637,-0.055209965
101540000,-0.076405153,0.095667265,0.0023172614,-0.0040302626,61.813274,0.042240143,0.1131587,0.061283708
102535000,-0.071279995,0.094218455,0.0022193009,0.0015741754,61.571278,-10.417898,0.0053858534,0.0012672752
103530000,-0.04945359,0.10023977,0.00010190834,-0.0018586762,59.908001,-20.22175,-0.015635863,0.011401328
104525000,-0.040208347,0.10713907,-0.0015040464,0.0012717008,56.783352,-29.664051,-0.072395109,-0.01032644
105520000,-0.03128475,0.1186831,-0.0060452349,-0.00094054604,51.903664,-38.045723,0.023154834,0.040316999
106515000,-0.013177025,0.12580214,0.0034609903,2.8327528e-005,46.282997,-45.804577,-0.019222829,-0.0030618818
107510000,-0.001833614,0.11920857,0.0034795094,-0.00015072814,38.663021,-52.692089,-0.028618922,0.020085229
108505000,0.0020874771,0.12340969,0.0023345021,-0.0023539981,30.435389,-57.950233,-0.022074427,0.014671152
109500000,0.029781928,0.11139969,-0.0011662536,0.00040438195,20.942574,-63.172302,-0.053743567,0.042270508
110495000,0.037064102,0.10245874,-0.0047329064,0.0033394489,11.295655,-65.640541,-5.2218511e-005,0.07989686
111490000,0.03864916,0.1066915,-0.0020580522,-0.0063884556,1.6792736,-65.990669,-0.056255292,-0.012854232
112485000,0.053989489,0.10020397,-0.0022097048,0.0027261057,-8.443984,-66.535042,0.027392084,0.09676645
113480000,0.059810657,0.10957452,-0.0012839658,-0.00090155954,-17.632771,-65.585091,0.054482192,-0.041016471
114475000,0.077781536,0.098721497,0.00076047558,-0.0018265902,-27.642429,-62.362854,0.025233814,-0.027368803
115470000,0.086531796,0.071596391,-0.0021131632,-0.0015863391,-36.87265,-57.020977,0.042074014,-0.067209557
116465000,0.095591001,0.087526523,-0.0057078279,-0.0056259227,-44.560223,-52.931252,-0.010542472,0.075137019
117460000,0.1049119,0.0694196,0.00010828982,0.001888527,-52.004169,-45.140511,-0.0072459094,-0.0093947146
118455000,0.11525047,0.05767357,-0.0031848436,-0.0017429845,-58.470375,-37.455715,-0.044839721,-0.051303316
119450000,0.11622591,0.031057024,0.0018398336,-0.00026741772,-63.600891,-28.170353,0.038737249,0.022934342
120445000,0.11484929,0.032433599,-0.0026081607,0.002697828,-66.345238,-19.707773,0.0017533407,0.028388588
121440000,0.1054691,0.010503192,0.0017399638,0.0013422347,-68.140923,-9.7463369,0.049026657,-0.087565862
122435000,0.12237283,0.01031542,0.0012100496,-0.0015143988,-70.304375,-0.60960805,0.042652357,0.077469401
123430000,0.12010988,-0.0043348516,-0.00082871085,0.00064593757,-70.270287,9.5122128,-0.051920611,0.033456344
124425000,0.10597654,-0.023038557,0.00078706257,0.00081747735,-67.24334,19.731312,-0.012952933,-4.3686479e-005
125420000,0.12318392,-0.031243948,0.0024615573,-0.00048583886,-65.389519,29.595716,-0.023360787,0.094817512
126415000,0.11596663,-0.045593362,-3.2138174e-005,-0.00060224388,-60.761776,38.611797,0.049226541,-0.011997721
127410000,0.11680402,-0.06054455,0.001269316,-0.0010958345,-54.773293,46.414577,-0.016351735,-0.07497523
128405000,0.092975959,-0.069679677,-0.0036744622,0.0027482682,-47.87112,52.822865,0.062048387,0.030241055
129400000,0.093475327,-0.075963467,-0.0036329322,-0.00085619761,-40.696529,59.619362,0.057314541,-0.012443351
130395000,0.093038581,-0.10009592,0.0024921508,-0.0016520385,-31.257294,64.923691,-0.014601526,0.043655481
131390000,0.084415898,-0.10648032,0.0021628214,-0.0036088366,-22.420309,69.480736,0.036772724,-0.033967849
132385000,0.069136076,-0.11346795,0.0010190547,0.0012721075,-12.917594,71.720482,0.014391071,0.013291294
133380000,0.05084908,-0.11723085,-0.00029426269,0.0020492878,-3.0568836,72.566292,0.077913471,-0.024194354
134375000,0.052569091,-0.11336178,-0.0020640281,-0.0032835715,6.8780212,73.195793,-0.027452409,0.074535348
135370000,0.027917398,-0.1302496,-0.00060883112,-0.00089135888,16.702148,71.29937,0.058793396,-0.061170887
136365000,0.017589567,-0.11660265,-0.00090479787,0.0012618561,25.706186,69.123817,0.055960577,-0.019354826
137360000,0.0040077241,-0.1308139,-0.0032136429,-0.0035194238,34.680531,64.377022,0.056221228,0.063339785
138355000,-0.0018359302,-0.13075733,-0.0012314012,0.00060825114,43.60743,60.445492,-0.014829769,0.11671318
139350000,-0.019972466,-0.1278984,7.0771894e-005,-0.00037298814,51.642159,53.646889,0.010711818,0.055476278
140345000,-0.03641877,-0.1298096,-0.0046896101,-0.00011300254,57.790321,46.252312,0.05315268,0.032411683
141340000,-0.05387504,-0.12360699,-0.0039147059,-0.0011509926,63.339973,37.184982,0.029217292,0.0054915892
142335000,-0.059005331,-0.11416411,0.0031411075,9.3692172e-005,68.979103,29.988882,0.092162594,0.025046432
143330000,-0.073977202,-0.10968021,0.00054506178,-0.0029210744,71.546417,20.417707,0.031228846,-0.0049893148
144325000,-0.081986994,-0.10945697,0.0012209641,9.8596749e-005,73.694038,10.952111,0.00048507229,0.0421177
145320000,-0.10371961,-0.09788692,-0.00174388,6.5699875e-005,74.493706,0.71143603,0.061144035,-0.0065083043
146315000,-0.10757937,-0.080374554,0.0002050491,-0.0021241342,75.113724,-8.2136259,-0.058764447,0.032319278
147310000,-0.11146017,-0.069405645,8.0482547e-005,0.0012912697,73.558296,-18.194752,0.00023558886,-0.030017188
148305000,-0.11830701,-0.073376723,0.0025402082,0.00360737,69.920036,-28.463968,-0.057289947,0.052449133
149300000,-0.13140331,-0.050980698,-0.0036300642,0.0013834147,66.239204,-36.371021,0.010777625,0.022738522
150295000,-0.13081919,-0.050595969,0.0034440085,0.0033055958,60.725788,-45.51284,0.037158836,-0.0033046312
151290000,-0.12656061,-0.039312005,-0.00067240419,0.00091258372,54.051857,-53.284161,0.10818996,-0.0013219431
152285000,-0.1316054,-0.023370177,-0.002334951,0.0015799198,46.730011,-60.391396,0.10867896,0.073960006
153280000,-0.13601854,-0.0051597995,0.0036187891,-0.0018139601,39.036751,-65.26239,-0.047877472,-0.046907965
154275000,-0.14008784,0.0055930712,0.0029701912,0.0010733143,29.41593,-69.61261,-0.063240439,-0.085853107
155270000,-0.1356457,0.017120622,-0.0001943633,0.0025944726,20.980909,-73.297928,-0.013020652,0.021694941
156265000,-0.13760868,0.038324706,-0.0014114628,0.0009574474,11.658113,-74.885223,-0.028877392,-0.049152255
157260000,-0.12582001,0.062296629,-0.0022086622,-0.00048007324,2.8702681,-76.596237,-0.028920693,0.024880322
158255000,-0.13658684,0.053813923,-0.003469287,0.0001787966,-7.1854014,-75.090355,-0.025626052,-0.11370001
159250000,-0.1210706,0.080047704,-0.00013736029,-0.0016897991,-16.976114,-73.640404,-0.0063287215,-0.015755525
160245000,-0.10333915,0.094052739,0.00094417197,-0.0022763812,-26.210157,-71.783806,0.0066526975,0.058033813
161240000,-0.1028015,0.11418339,-0.0022636952,0.0020015927,-34.945351,-69.189156,-0.014498535,-0.060795482
162235000,-0.089489199,0.10869282,0.0020762559,-0.0023275756,-42.726204,-63.566479,0.012991744,0.048837893
163230000,-0.084814541,0.12379541,0.0047773458,0.0023225106,-50.730537,-57.606045,0.013934786,0.050256312
164225000,-0.075089291,0.14155863,-0.0020812766,0.00028146972,-57.238522,-52.377216,0.054295182,-0.081996791
165220000,-0.05402137,0.1315065,0.0041207718,0.00093974586,-63.815712,-42.338051,-0.025328493,-0.027690792
166215000,-0.032982808,0.14208096,-0.0012458557,-0.0012083553,-69.707413,-34.766949,0.019553944,-0.078707479
167210000,-0.028581128,0.13900717,-0.0020850569,-0.0025757989,-71.887451,-25.865152,-0.1286713,-0.051216125
168205000,-0.019670589,0.14215019,-0.0046191025,-0.0010665952,-74.676552,-16.065544,0.033922538,-0.00061706454
169200000,-0.0035852001,0.13809524,-0.0032010779,-0.0021169973,-76.613785,-6.831707,0.023271505,-0.063340038
170195000,0.010681307,0.14314966,0.0020252427,0.002590037,-76.684723,2.4410236,0.041288003,0.053346779
171190000,0.021469885,0.1391297,-0.0037270261,-0.0014530643,-75.853661,11.587359,-0.0059676999,-0.044901922
172185000,0.050805133,0.13773479,0.00010139765,0.0017195791,-74.849556,22.023142,-0.014769894,-0.035661504
173180000,0.059336066,0.1272237,0.0025150157,-0.00022296063,-70.730751,30.35813,0.073114544,-0.075424351
174175000,0.071741216,0.11808268,0.00069441978,-0.0040105986,-66.54467,39.556496,0.0075550261,-0.035949428
175170000,0.076322027,0.11618602,-0.0011854786,0.0011188459,-61.249874,46.77174,0.020697398,-0.020752171
176165000,0.098692775,0.11085989,-0.0012554455,-0.0063067423,-55.22757,54.756268,0.059344243,-0.05531022
177160000,0.11097357,0.10898085,-0.0040277019,-0.001957881,-48.707882,61.292297,0.031930439,-0.009499955
178155000,0.10699935,0.095451415,0.00053677632,0.0011244679,-40.623055,65.783936,-0.096951209,0.055781569
179150000,0.12474618,0.060898073,0.0013705861,-0.0011669314,-30.679472,71.21611,-0.043996342,0.069547944
180145000,0.13165447,0.061196517,0.00088850205,-0.0004472695,-22.8587,74.436729,-0.048457142,-0.015457
181140000,0.13625957,0.051812638,-0.00023114246,-0.0052002519,-13.661203,76.40554,0.045313396,0.062634781
182135000,0.14140527,0.050681282,-0.0023827325,0.0035674125,-5.1441698,78.075783,0.0097263381,0.030348122
183130000,0.14417411,0.019813485,0.003153662,0.0016454792,5.2759881,78.107697,0.0016792767,0.06059891
184125000,0.13996993,0.017208731,-0.00025661328,0.0015177068,14.562299,76.646011,0.065918893,-0.019989744
185120000,0.14915593,-0.015369266,0.0027342841,-0.0005114004,25.105116,74.039024,0.037381139,0.077631056
186115000,0.14628057,-0.013492991,0.00077588717,-0.002686074,32.678387,71.072258,-0.019953325,0.048287507
187110000,0.13929771,-0.02606741,0.0053843181,0.0028269181,40.932674,66.903748,0.027128026,0.020096464
188105000,0.13914141,-0.041590121,0.00084471499,0.00075270591,48.94688,61.313335,-0.063802592,-0.02757342
189100000,0.13290031,-0.063139014,0.00090731279,-0.00084698165,55.957684,54.276989,-0.058262717,0.088141933
190095000,0.12372255,-0.075452074,-0.0022974024,-0.0022119961,62.92992,47.303638,-0.042574935,-0.071295083
191090000,0.11439853,-0.09233667,-0.0027464181,-0.0048805606,67.251862,39.060398,0.0068723038,-0.024206001
192085000,0.11254388,-0.087573111,0.0013099409,0.0024493141,72.357597,32.040737,-0.011921823,0.11188953
193080000,0.098060936,-0.10659355,-0.0003185737,0.0010091736,76.156746,22.261536,-0.077158347,-0.025923228
194075000,0.081117861,-0.11203027,-0.0025815715,-0.00044153529,77.421043,12.924079,-0.007522169,0.11822515
195070000,0.080996089,-0.13267046,0.003401963,0.0014045123,78.679298,3.0070488,-0.038793709,0.091910794
196065000,0.061571099,-0.13427632,0.00024678433,-0.0026567471,78.464989,-5.9505,-0.051049251,0.02304407
197060000,0.036262676,-0.13007379,0.0014793482,0.0026192232,76.651604,-14.924869,0.039139852,0.0055484856
198055000,0.0377548,-0.14134948,0.0022079877,0.0037811999,74.791107,-24.912979,0.040505264,0.072812118
199050000,0.021963919,-0.13583438,0.0015617147,0.0018302946,71.647545,-33.266838,0.022798015,-0.0054762452
200045000,0.011056497,-0.15370004,-0.0022946156,-0.0033553902,66.419006,-42.134212,-0.021414286,0.040508073
201040000,-0.0053404453,-0.14573486,-0.0019001886,0.00011820973,61.555233,-49.631893,-0.10094538,0.0043199765
202035000,-0.02892964,-0.14253955,-0.00091294385,0.0016720193,55.056995,-56.009968,0.079428643,-0.0395029
203030000,-0.033413313,-0.13146108,-0.00030771061,-0.0027202915,48.374382,-62.886707,0.020887198,-0.034448057
204025000,-0.043481048,-0.13347837,-0.0050276327,-0.0020552867,41.137161,-67.991295,-0.056801315,0.046112396
205020000,-0.057770979,-0.13112126,0.0013271205,0.0028308339,31.681776,-72.818848,0.068269111,0.056329776
206015000,-0.073869057,-0.13366431,-0.0010590575,0.00056666008,22.215782,-75.119499,-0.059479784,0.032826077
207010000,-0.089285642,-0.11513773,0.0030576554,-0.0015645135,14.00578,-77.706635,0.06369298,-0.036733452
208005000,-0.097157024,-0.11142218,1.9212859e-005,-0.005721455,4.1240363,-78.759995,0.026129672,0.020314721
209000000,-0.1021448,-0.09657868,0.00039522396,0.0038131629,-4.7610788,-78.641945,0.079396166,0.026482809
209995000,-0.11202662,-0.088775568,0.00022791066,-0.00019339134,-15.256368,-78.087578,0.019259803,0.13653748
210990000,-0.11430877,-0.081073932,0.0030465249,0.0007654542,-24.445532,-75.940788,-0.008691608,0.041197825
211985000,-0.12968598,-0.066962145,-0.00074121245,-0.00090943882,-32.985512,-72.469887,0.04017048,-0.035973158
212980000,-0.1263933,-0.044161096,-0.0037459028,0.00081827765,-41.883102,-68.771011,0.025178511,0.011852986
213975000,-0.14222465,-0.037975699,-0.0024634262,0.0013534458,-47.86935,-63.24894,-0.11004064,-0.028356034
214970000,-0.14638935,-0.02945647,-0.00035336681,0.0027507283,-55.335487,-56.100067,-0.019931233,-0.042688008
215965000,-0.13753954,-0.014520421,-0.0014367654,0.0020147227,-62.752247,-48.669048,-0.010041616,-0.10536546
216960000,-0.13185595,-0.0034982364,4.3168013e-005,0.00082604395,-68.029152,-41.426369,-0.066115022,-0.034647793
217955000,-0.14232436,0.011641867,-0.00046343403,0.0024200629,-71.574272,-33.354187,-0.013559422,0.045301076
218950000,-0.13449001,0.028375387,-0.00040552646,-0.00069606665,-75.549049,-24.28443,0.0153881,0.010796823
219945000,-0.13447039,0.034714721,-0.0018446194,0.0033631444,-77.383141,-15.439548,0.044221718,-0.042781975
220940000,-0.13271113,0.048425056,-0.0026137235,0.00093532319,-78.909355,-6.3870583,-0.013041872,-0.024765905
221935000,-0.12216753,0.065967351,-0.0010509237,0.00056550134,-79.449051,2.6230381,0.0088672116,0.0051408559
222930000,-0.1215662,0.079827502,0.0013341077,-0.0021866949,-77.719498,11.644588,0.02003294,-0.014352939
223925000,-0.10448311,0.083761804,-0.00052352872,0.0040882281,-76.259819,21.662701,0.040923532,0.032352775
224920000,-0.1012854,0.096921705,0.0015711997,0.0046247481,-73.970413,29.945881,-0.10434493,-0.014338339
225915000,-0.094821893,0.10684486,0.0033623867,-0.0015154633,-68.95446,38.119915,-0.0073330938,0.084527507
226910000,-0.067830704,0.12333615,0.0030809352,0.00039185892,-65.216484,47.016785,0.013799958,0.02656935
227905000,-0.06691616,0.11405604,0.0011690439,-0.0008853969,-58.167755,53.576973,0.094826654,-0.058761455
228900000,-0.055395287,0.12623094,0.00036267372,-0.0024796412,-52.168163,60.036568,0.048619661,-0.046850055
229895000,-0.034730162,0.12273719,0.0002927818,-0.001590676,-43.878334,66.144089,-0.065022893,0.010500113
230890000,-0.018374363,0.13329296,-0.00026061825,-0.0060378928,-36.465923,70.763206,0.070113994,0.029015599
231885000,-0.019988982,0.13871871,0.0010598087,-0.0005660762,-28.400274,74.205872,0.040894724,0.057120729
232880000,-0.0013252074,0.12673406,0.0015382586,0.0019454015,-18.84519,76.655937,0.047232397,0.01256409
233875000,0.0030228591,0.12690462,-0.0016314689,-0.0034745776,-10.269684,78.059196,-0.071363635,0.027886471
234870000,0.013761449,0.13987495,0.0042621042,0.0042783814,-1.2757087,79.566864,0.024771411,0.09824679
235865000,0.03401665,0.12566848,0.0018673673,-0.0027815097,8.4395361,79.004539,0.049639933,0.029045416
236860000,0.045393806,0.12168254,0.0016059045,0.00298728,17.442701,77.258362,-0.031880382,0.01715878
237855000,0.066819072,0.13295105,-0.0028964446,-0.00052624929,26.591644,75.805107,-0.074281625,0.015015027
238850000,0.068854146,0.108193,-0.0032833174,-0.0028498576,34.905098,71.002342,0.012698853,-0.05781576
239845000,0.08217518,0.098380111,0.00071695162,0.00097607804,43.353752,66.069481,-0.038625807,0.014122901
240840000,0.092356876,0.090063892,4.8866077e-005,-0.0032409814,51.070202,61.92654,0.050346524,0.033301469
241835000,0.10441082,0.070664309,0.0020291961,-0.0026967975,57.437939,54.512875,0.086801626,0.0046801469
242830000,0.10737941,0.085478835,-0.00017803349,-0.0023941335,64.081955,48.838188,-0.066206567,-0.040957656
243825000,0.10348503,0.060830444,-0.00090424716,-0.0022436946,68.28746,40.600342,-0.019987751,-0.057419833
244820000,0.12694226,0.053568114,-0.0026837327,-0.00092539034,73.403305,31.900013,-0.081763104,0.056596663
245815000,0.12339123,0.037967157,0.00075088424,-0.0025229184,76.084267,23.303341,-0.034364652,0.051646013
246810000,0.13006407,0.031413268,0.0014418741,0.0052932971,78.786682,14.335556,0.063941844,0.035780896
247805000,0.12703118,0.015029201,0.007938629,0.0012462966,78.795517,5.0898271,0.065376982,-0.093847834
