!CSV A.01.01
!Keysight Technologies,P5020A,MY58100190,A.14.10.03
!Date: Monday, June 08, 2020 12:33:43
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
116384500,0.13107459,-84.325386,0.00029749752,163.12234,701.8302,115.27809,0.48264784,73.106735
116884000,0.094197035,-109.99786,0.0017264992,-92.932808,715.02948,113.78568,0.051620975,87.442955
117383500,0.12763155,-67.018517,0.0015751774,167.57306,713.62592,112.35117,0.24235976,72.586929
117883000,0.14247584,-100.95052,0.00080021494,-13.600038,717.72839,110.34251,0.1067017,115.31271
118382500,0.1353011,-87.444923,0.00024345992,136.4648,732.5542,110.12191,0.43418726,-44.644558
118882000,0.13298006,-90.811127,0.00013239415,172.14287,721.55933,108.34935,0.28413174,12.071858
119381500,0.14545478,-104.19746,0.0010360561,-5.9370203,726.88892,105.60658,0.16379929,-123.96796
119881000,0.14412737,-88.251511,0.00040939226,112.76785,730.20612,104.8196,0.17484298,-82.550018
120380500,0.15353128,-96.923615,0.00070898916,39.625263,727.37909,103.15356,0.13470426,-29.211678
120880000,0.12336795,-114.70031,0.0015720102,-31.770103,722.59521,102.01428,0.18205886,62.235886
121379500,0.091320321,-79.644821,0.0015776998,-118.46044,720.1972,100.38409,0.30827594,93.398811
121879000,0.13638072,-99.475792,0.00049896352,-0.94899386,745.99048,98.59742,0.26371279,-93.944283
122378500,0.12422872,-99.061852,0.00062058173,-41.205929,739.51117,98.210297,0.33255568,-17.878031
122878000,0.14556888,-85.327362,0.00058401132,170.22513,738.09961,96.474533,0.24078406,15.696635
123377500,0.1461945,-77.985756,0.0012065893,-173.22749,736.51825,95.078163,0.22927308,23.081167
123877000,0.093177803,-96.272812,0.001389762,-73.056442,748.836,93.231232,0.30799598,-47.230835
124376500,0.18057014,-91.781487,0.0013191253,113.53902,752.90948,91.486816,0.36639133,-70.803291
124876000,0.17819569,-95.116547,0.0012753329,106.32848,746.24707,90.256325,0.075318865,-63.802486
125375500,0.088416629,-102.43553,0.0015921915,-53.419521,747.66498,88.533318,0.061312351,-174.22749
125875000,0.14077067,-98.393066,0.00023264928,15.763807,747.20862,87.422417,0.056689672,-11.002409
126374500,0.14776255,-89.313255,0.00051368319,-176.46367,748.64703,85.377724,0.17449465,-148.64333
126874000,0.16859269,-97.87677,0.00099247985,111.48145,757.96942,84.404945,0.27565512,-40.336994
127373500,0.14552505,-95.241814,0.00021295669,-155.19203,753.83478,83.334785,0.10854878,-0.60058469
127873000,0.13182022,-88.422325,0.00074768986,-112.06349,757.96844,81.495407,0.18148878,-79.661896
128372500,0.11262966,-105.92114,0.0010804664,-20.10795,759.82678,80.280319,0.15784653,-70.136604
128872000,0.13162686,-108.80196,0.00090218108,26.212494,752.73315,78.900444,0.15671569,135.92122
129371500,0.13306513,-101.27883,0.00040998831,-3.7178104,763.92169,77.516113,0.1439402,-59.563248
129871000,0.14677003,-99.600616,0.00022642016,127.9454,758.43579,76.260216,0.10806461,98.261559
130370500,0.14711456,-105.1617,0.00057477388,64.039619,761.1709,73.701973,0.50057423,-126.63007
130870000,0.16450112,-91.195297,0.00087802921,-156.41972,752.6701,74.041809,0.36418381,114.58346
131369500,0.15744172,-81.042328,0.0015692172,-126.43559,765.29193,71.906731,0.065332524,-105.02914
131869000,0.15287164,-86.911568,0.0011323601,-119.85929,767.90717,71.287918,0.20948665,38.02557
132368500,0.12249991,-101.60706,0.00069775718,-11.155326,784.28955,69.656593,0.54700214,-18.149954
132868000,0.15152328,-91.735596,0.00070847425,-118.74962,769.87463,68.670937,0.19773462,38.822491
133367500,0.13362692,-102.06781,0.00041562266,14.157545,764.56757,66.70929,0.1240995,178.15486
133867000,0.15257192,-96.59465,0.0004674182,-129.92105,765.29309,66.12117,0.36612844,106.28641
