!CSV A.01.01
!Keysight Technologies,P5024A,MY58100101,A.13.90.09
!Date: Friday, January 24, 2020 13:33:37
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),S11(MAG),S11(DEG),S12(MAG),S12(DEG),S21(MAG),S21(DEG),S22(MAG),S22(DEG)
90595000,0.1309384,-163.29602,0.0041547585,-144.44446,55.777344,106.31742,0.096567571,-74.766533
91590000,0.12509009,-169.62967,0.0035893784,141.44548,56.111607,96.134399,0.019470509,-150.56232
92585000,0.12659575,-174.57283,0.0014976304,24.874479,56.701511,86.155128,0.021702396,-49.028313
93580000,0.12706202,179.07935,0.0015459836,-176.36337,57.225227,76.014793,0.067133643,-118.6009
94575000,0.1164209,171.79698,0.0035825525,177.47777,58.804874,66.43969,0.081136107,-5.1640177
95570000,0.12068417,164.23662,0.0019500162,-125.8523,59.804085,56.903358,0.089330032,-26.543547
96565000,0.10870306,161.00703,0.0030889057,-123.73064,60.263672,46.715351,0.081897534,14.256261
97560000,0.11841173,151.76183,0.0038592946,-11.719746,60.51453,37.80188,0.06805747,162.69406
98555000,0.12097766,145.4149,0.0025231931,-58.177353,61.164173,28.361576,0.097738892,168.40582
99550000,0.12093817,139.04909,0.0029802918,-29.937355,61.871681,19.382278,0.059104994,162.84479
100545000,0.12331851,135.44954,0.0044351742,61.476608,62.8279,9.7669106,0.025488986,107.98499
101540000,0.12513939,131.59387,0.00039588948,29.395113,63.227337,0.87286657,0.031834163,67.940414
102535000,0.11488514,120.67114,0.0017904445,92.596848,63.74369,-8.4296141,0.067631736,73.548027
103530000,0.12635015,117.49265,0.0011768128,167.59178,63.645638,-16.72743,0.020073541,-82.035065
104525000,0.12236042,107.90263,0.0031117995,-76.424622,64.466179,-26.703827,0.019911731,48.344185
105520000,0.12550133,106.342,0.0008553252,-173.34859,65.177246,-35.363995,0.091051936,138.43584
106515000,0.12003241,97.725426,0.0023177527,-24.822691,64.985718,-44.625965,0.032636113,86.705978
107510000,0.10063201,91.86264,0.001732089,-37.964291,65.706619,-53.874142,0.071237437,-169.92218
108505000,0.11888367,88.41925,0.0021481349,-95.990112,65.574821,-61.854584,0.095914975,39.260426
109500000,0.11875848,81.477539,0.00029787995,58.105415,66.476852,-70.445175,0.05760514,-69.297615
110495000,0.12397189,77.770767,0.0019202471,125.14624,66.517517,-78.868912,0.028657245,-172.85692
111490000,0.11287131,68.072449,0.00052919757,30.521244,66.65004,-88.03389,0.014510294,107.68733
112485000,0.12493671,69.491547,0.0039154263,142.83606,66.955475,-95.800301,0.069012381,57.302727
113480000,0.11045571,58.463402,0.0041553336,-177.90572,67.406204,-105.02841,0.047411498,174.28931
114475000,0.11126067,47.611134,0.0019421992,-50.618961,68.490936,-113.7676,0.038827237,-126.69934
115470000,0.11657351,43.426815,0.0010535895,-55.969189,68.673553,-121.88829,0.063768357,112.01312
116465000,0.11812262,30.683969,0.0026972729,-176.98705,68.550079,-130.83051,0.054483283,167.33905
117460000,0.12300975,32.912746,0.0017759892,1.319239,68.824409,-138.35266,0.058951646,18.56341
118455000,0.12692852,25.959021,0.0027656006,7.9723849,69.067368,-146.74496,0.021686031,-18.685783
119450000,0.11910204,17.762686,0.0019028783,-139.28436,70.515526,-155.14532,0.036290463,68.252388
120445000,0.11443274,19.759668,0.0040570232,-169.78107,69.958374,-162.39145,0.048694123,51.613899
121440000,0.11963657,5.3483367,0.0022823249,130.9274,69.852676,-171.88576,0.10210355,-178.37991
122435000,0.13311617,-2.9814434,0.0048867124,-175.94043,70.867363,179.65501,0.098176457,-116.46738
123430000,0.12047104,-7.3419642,0.0004150141,-168.0444,70.467674,172.05969,0.1239313,130.80826
124425000,0.13089478,-13.656121,0.0041447128,-146.4847,71.09211,163.9894,0.029791422,-46.65596
125420000,0.12291022,-16.451555,0.0035734295,-123.94809,71.681549,156.21684,0.084464088,-118.15103
126415000,0.11892942,-18.643253,0.0048363712,-83.965469,71.856781,148.44447,0.033368789,162.29123
127410000,0.12894115,-27.891684,0.007032224,-123.56337,71.968933,140.01698,0.053619698,-126.96296
128405000,0.12237956,-35.167873,0.0045501697,98.417984,72.254807,132.32759,0.073259898,149.0883
129400000,0.13060728,-43.893394,0.005016204,-106.66975,72.289101,124.07236,0.034088966,166.70024
130395000,0.1200294,-47.5368,0.0017785999,25.448685,72.346642,116.59434,0.047874324,80.830917
131390000,0.12801482,-50.629589,0.0021172478,168.40971,73.022064,108.72375,0.050323162,170.87988
132385000,0.13329889,-57.929623,0.0030323614,17.289753,73.479477,100.61954,0.063364491,-24.548746
133380000,0.1309409,-60.40749,0.0040192083,84.331673,73.845642,92.645081,0.12691563,151.45398
134375000,0.14057936,-74.770699,0.0005494043,-59.67281,72.638687,84.467369,0.07966277,95.807816
135370000,0.13182348,-72.191269,0.002120726,78.685509,74.637436,77.309402,0.048588216,86.729294
136365000,0.12854458,-82.91217,0.0019602058,-27.598576,74.192261,69.642403,0.06388887,151.90536
137360000,0.12464274,-90.721802,0.0017757658,111.75456,74.533127,62.290932,0.052286532,72.02034
138355000,0.12799147,-93.279694,0.0028383632,36.567207,74.003609,54.084152,0.066694736,-125.75961
139350000,0.12833388,-94.02919,0.0042749862,-88.687019,75.146126,46.360268,0.013320116,-93.912613
140345000,0.13695979,-102.26241,0.0022707756,90.907173,74.450027,38.546307,0.13554674,133.17078
141340000,0.13457254,-107.30227,0.0028412174,-120.51624,75.127762,31.045347,0.12808226,36.410488
142335000,0.13145815,-116.09042,0.00078471005,135.65428,74.617195,23.648691,0.042559762,-101.07742
143330000,0.13236858,-124.231,0.0025927348,-0.53393072,75.384254,16.062159,0.074953526,19.949099
144325000,0.13384242,-130.27759,0.0028426794,133.0341,75.021385,8.7757778,0.053233624,16.119705
145320000,0.13955365,-134.37576,0.0029517671,3.0708725,75.369125,1.1621192,0.081809863,-59.807556
146315000,0.13891505,-139.51088,0.001959228,73.761612,75.642975,-6.5155368,0.097037882,45.967976
147310000,0.13767855,-143.00926,0.00076543842,-77.613678,75.406685,-14.390102,0.15287457,0.81764895
148305000,0.13299069,-152.28603,0.0014349797,64.284485,76.011345,-21.122602,0.029104544,-55.283352
149300000,0.13821678,-157.55896,0.00079094188,172.00917,75.481087,-28.81357,0.018362468,28.099283
150295000,0.14093328,-160.76074,0.0041429824,46.580532,75.841682,-36.597557,0.065390356,-112.52538
151290000,0.13672224,-161.09074,0.0024082083,34.941826,76.109032,-44.554516,0.020464392,43.80368
152285000,0.14240022,-174.38687,0.0041514966,167.03084,76.126907,-51.272442,0.13120055,44.007656
153280000,0.14243603,-176.13026,0.00070616981,49.750404,75.910728,-58.813934,0.043230813,7.5249324
154275000,0.13251844,173.96095,0.0020040949,-75.268921,77.152214,-66.5355,0.091878548,-23.168554
155270000,0.13605669,164.21764,0.0040875273,-128.64961,77.909332,-73.121223,0.085296027,163.02831
156265000,0.13934079,165.37814,0.0035796352,-103.42259,76.379646,-80.636459,0.014248394,-131.55751
157260000,0.14305811,156.04207,0.0037027628,71.962303,77.18486,-87.851418,0.084262401,-45.786827
158255000,0.14181197,149.63193,0.0028610253,-21.401743,77.101616,-95.339874,0.14521408,-93.177216
159250000,0.14653286,146.16563,0.0074554486,35.004745,76.734528,-102.34887,0.19836856,70.304932
160245000,0.14102526,140.99582,0.0024783595,115.55168,77.269943,-110.26662,0.076973863,136.83759
161240000,0.1374165,135.56029,0.0031763494,-43.71711,76.578453,-117.7445,0.041562576,52.388451
162235000,0.1382257,129.01057,0.0024342269,133.8636,76.667404,-124.74697,0.07177408,-38.96563
163230000,0.14892805,122.819,0.001173682,94.897758,77.60144,-131.3989,0.09038873,-46.830704
164225000,0.14462368,119.45427,0.0067046368,-151.53207,77.406975,-139.16055,0.066180855,137.13182
165220000,0.13292292,109.75139,0.0041388422,-12.884145,77.802528,-146.17342,0.056397717,154.12199
166215000,0.14329353,101.6361,0.003616502,153.99951,76.97937,-153.38965,0.10715365,168.15648
167210000,0.14160289,100.11663,0.0018751326,-146.08659,77.986565,-160.63429,0.090576388,-116.9037
168205000,0.13831243,95.468193,0.0033885965,-177.71815,77.493927,-168.09488,0.071096368,-60.786404
169200000,0.13202932,91.758453,0.0032488189,-41.714546,77.535774,-175.27344,0.059593964,-107.33846
170195000,0.14835754,83.691093,0.004126566,67.945503,77.659096,178.04489,0.035838511,-150.50729
171190000,0.14050376,74.253448,0.0034553101,74.169525,77.983452,170.2728,0.10664859,-152.53716
172185000,0.13808034,73.055496,0.0017832996,146.31129,77.75798,163.50374,0.047061156,-149.99564
173180000,0.1391761,72.565002,0.0036051697,-15.858866,77.465622,156.73143,0.091556057,115.3326
174175000,0.14442897,58.90313,0.0034190994,112.60067,78.455093,149.45915,0.048261449,-156.66888
175170000,0.14541493,52.058933,0.0012699667,103.33535,78.250763,142.02269,0.063247368,100.11769
176165000,0.14280899,51.426178,0.0009881882,48.347187,78.241661,135.64084,0.056625519,88.855339
177160000,0.13702984,43.231472,0.0029871673,43.534061,77.939308,127.69122,0.025904965,27.823141
178155000,0.14917023,42.778088,0.0015234447,-55.236591,78.37751,121.28169,0.064009607,27.257339
179150000,0.13734131,31.489161,0.0036067492,-89.466782,77.888245,113.65611,0.090840645,32.453632
180145000,0.1383533,27.144459,0.0026492786,20.883516,77.776466,107.02058,0.086399853,-116.48266
181140000,0.13102853,22.708599,0.0023219085,-113.01268,77.918266,99.984337,0.052193396,16.41242
182135000,0.14295907,12.546533,0.0035719248,-113.0775,78.471069,92.358574,0.036513805,160.51282
183130000,0.14498323,12.769477,0.001844708,-154.82159,79.138786,86.159439,0.081638448,151.71593
184125000,0.14738387,1.4950684,0.0021560369,152.3963,78.386215,78.309425,0.060355719,-172.5085
185120000,0.1514418,-2.4092841,0.002039802,-25.824877,78.923889,71.308876,0.12494177,-142.93808
186115000,0.14202775,-6.0684094,0.004600734,27.602373,78.956383,64.75589,0.08124093,156.98218
187110000,0.14165063,-14.494867,0.0014289557,175.30978,78.523018,57.48148,0.043531001,-143.55962
188105000,0.14245984,-18.617653,0.0016033049,-17.940371,78.307495,50.751163,0.066699348,81.443535
189100000,0.14101504,-21.250641,0.0026072897,55.195885,79.109756,43.917187,0.025986293,90.487122
190095000,0.13869573,-27.589043,0.0035907631,9.1751442,78.929626,36.718639,0.063088283,82.744698
191090000,0.14054385,-40.808224,0.0048220456,-82.770088,78.303566,29.734354,0.066946052,2.3337097
192085000,0.14830217,-42.75034,0.0028500978,-173.6387,78.593567,22.628525,0.06422437,62.029205
193080000,0.1414099,-46.227062,0.0025098498,-43.205112,78.646599,15.925355,0.055932827,64.540108
194075000,0.13790686,-52.641533,0.0016180644,-32.490025,79.022324,9.6649075,0.051582124,-164.54649
195070000,0.1457437,-50.919998,0.0030049931,75.168045,80.933319,2.1153185,0.14648804,92.219238
196065000,0.14816707,-62.493889,0.0052300212,-178.70647,78.901749,-4.7128382,0.078708023,32.903008
197060000,0.1369469,-69.608566,0.0041255658,-155.99028,79.325211,-11.701022,0.11055632,168.57153
198055000,0.14802334,-71.899582,0.0024645966,106.09402,79.369942,-18.988977,0.028008014,-152.51845
199050000,0.14034742,-84.64859,0.0019794025,60.264645,78.322556,-25.307789,0.07438571,87.425926
200045000,0.14693193,-85.873894,0.0010490691,5.6902475,79.117302,-32.752247,0.055852074,53.31921
201040000,0.14278848,-87.662994,0.0031314073,109.79851,79.834511,-39.469021,0.027535375,-143.3271
202035000,0.14931893,-96.226624,0.004496309,-29.075153,79.286842,-46.73811,0.066647604,171.47421
203030000,0.14339961,-103.66355,0.0054730368,-178.52808,79.253738,-53.019142,0.055398684,103.16819
204025000,0.14094767,-110.8576,0.004032488,173.34755,78.921661,-59.913548,0.043955509,86.077744
205020000,0.14582452,-115.41119,0.0034661323,96.949394,79.478996,-66.763252,0.050103985,-4.9711385
206015000,0.14427188,-120.04868,0.001478143,159.31355,79.469429,-73.975212,0.031374656,-4.1243801
207010000,0.14482565,-126.58952,0.0064372392,88.568459,79.240585,-80.548309,0.08059223,56.935326
208005000,0.13799259,-128.34923,0.0028317869,-142.43147,79.849152,-88.054474,0.064228594,1.4349571
209000000,0.14214106,-135.23433,0.0038070888,4.192956,78.793228,-94.654938,0.083602086,69.142326
209995000,0.13771394,-141.11681,0.0027772873,176.27173,79.606621,-101.26933,0.050572868,-31.433155
210990000,0.14392243,-146.68178,0.0013331659,49.988766,79.281578,-108.10727,0.03192766,-12.355268
211985000,0.13625498,-150.2108,0.0033950887,-2.6171215,79.964951,-114.98444,0.034762014,-30.639805
212980000,0.14500989,-158.25406,0.0033013758,-18.892237,80.413826,-121.1449,0.122642,-77.647385
213975000,0.1421697,-163.25328,0.0046152347,84.811447,79.78743,-128.24188,0.099455424,-11.664824
214970000,0.13623667,-164.48872,0.002154646,-145.44623,80.547729,-136.03465,0.08966475,-87.855644
215965000,0.13990198,-177.61443,0.0023641314,-27.175056,79.913239,-142.20871,0.042866137,-10.706896
216960000,0.12991528,179.54649,0.0010819904,19.702383,80.132538,-149.10683,0.09037669,23.776497
217955000,0.13840918,171.40465,0.0051855338,170.49734,80.546974,-155.10815,0.10978506,-8.6082792
218950000,0.13943547,172.52953,0.000418891,-167.29764,79.412483,-162.7883,0.063588873,2.1495149
219945000,0.13454595,163.17136,0.0065493537,47.823418,79.561226,-169.74095,0.091950499,41.448521
220940000,0.14305377,155.65582,0.0015555645,44.484741,80.718056,-175.4505,0.036633432,117.55486
221935000,0.1388562,148.92738,0.0018188739,-117.60064,80.49305,177.68881,0.036857367,-165.36311
222930000,0.13086364,147.7975,0.0034254196,-87.332771,79.624634,170.4998,0.14215595,-85.973549
223925000,0.13891406,143.83662,0.0038279905,-48.858261,79.536575,163.54283,0.076634958,-46.005161
224920000,0.143114,136.91521,0.0041260016,-47.347595,79.592499,157.2242,0.055107787,-123.3115
225915000,0.13804096,133.0071,0.0003598473,106.26506,79.283348,150.41721,0.030484689,147.95708
226910000,0.13377343,124.31944,0.0014185477,90.291222,80.063095,143.6468,0.085532598,-114.26376
227905000,0.12888408,123.48257,0.002395896,-5.2006779,79.495422,136.48293,0.059816398,-39.164394
228900000,0.12908866,114.67693,0.0013547108,-21.907198,79.746552,130.15445,0.036990911,-149.8665
229895000,0.12898456,110.22009,0.0016907554,-23.870411,79.606857,123.28205,0.014817948,89.880493
230890000,0.1263784,101.83656,0.0027897793,69.51207,80.237694,116.14149,0.032346014,-142.25681
231885000,0.13440812,95.142319,0.0057305801,95.578484,80.061348,109.91459,0.056021925,170.99849
232880000,0.13261524,90.869728,0.0013315793,-105.60825,80.317604,103.11726,0.089686967,-141.85501
233875000,0.13139753,86.531219,0.00071962492,13.476101,79.693642,96.669258,0.022545079,149.55809
234870000,0.13572703,79.543854,0.0020015391,-19.747681,80.03112,89.744759,0.10391492,91.146721
235865000,0.12596579,72.766205,0.0056574764,127.94619,79.688858,82.699242,0.055295605,-167.47284
236860000,0.12470617,70.802246,0.0037303385,139.21213,79.856873,76.307045,0.055088725,139.13741
237855000,0.12314153,69.504578,0.0057322425,124.15762,80.309555,69.716431,0.020758348,68.358681
238850000,0.12276142,56.87957,0.0059008943,-147.3867,79.323944,62.550362,0.032423448,-89.535431
239845000,0.12075824,49.604916,0.0037269373,122.36406,79.071121,55.483582,0.024902813,122.27481
240840000,0.13299611,51.609596,0.0065156347,67.285988,80.673637,49.532833,0.048238978,-86.219505
241835000,0.12789039,42.923412,0.0020510172,128.77295,80.592484,43.04055,0.065660328,-26.616228
242830000,0.11636901,35.228848,0.0035544031,-173.22336,79.574036,35.826691,0.082215242,-151.13416
243825000,0.12742771,34.242119,0.0038007193,-168.85211,80.024239,29.716753,0.079205029,-146.43933
244820000,0.12699169,23.536591,0.002665858,19.939039,79.743095,22.490351,0.080416881,134.94975
245815000,0.1184051,23.763296,0.0045630513,18.642962,80.178978,16.596153,0.014604111,-176.78011
246810000,0.12868644,11.489594,0.0035665247,159.36539,80.116127,8.9735184,0.084059887,118.63396
247805000,0.12630093,9.8973894,0.0025884204,35.917576,80.147736,3.0414371,0.031572174,46.268269
248800000,0.12322914,1.3448746,0.0030496952,-167.72505,79.854729,-3.9945624,0.075034574,138.47038
249795000,0.12256957,-8.3658028,0.0027643426,-39.560646,79.501816,-11.005,0.054521795,-129.96396
250790000,0.12422088,-10.472287,0.0029461307,-35.392536,80.022491,-17.373995,0.029840671,-25.776541
251785000,0.12094373,-9.9525557,0.0013865241,-137.28093,80.518929,-23.324379,0.048106328,49.454811
252780000,0.12425935,-18.929789,0.0010582161,-111.27832,80.328133,-30.405161,0.059759501,-151.33514
253775000,0.1307683,-22.542908,0.0023762269,138.87402,80.599678,-37.562553,0.053197552,90.474632
254770000,0.12893938,-28.225805,0.0036330735,-50.235706,80.605049,-43.974129,0.082190432,118.68287
255765000,0.12770742,-34.543301,0.002105695,77.243507,80.466286,-50.599377,0.064205602,83.959793
256760000,0.1256628,-38.638157,0.0023065899,-116.66965,80.677704,-57.46114,0.088256232,72.205353
257755000,0.13026108,-43.712486,0.0010995526,94.300743,80.818504,-64.190895,0.084712133,158.74092
258750000,0.11970424,-52.216953,0.0018016679,139.77174,80.749657,-69.859039,0.066208504,-36.263351
259745000,0.12146939,-57.349377,0.00024189858,97.031837,80.743942,-76.728882,0.037617806,22.531557
260740000,0.11807857,-64.135811,0.0013881921,-27.339527,80.336304,-83.673325,0.052120421,0.23168722
261735000,0.11582675,-62.382374,0.0024886362,25.99316,81.582352,-90.196724,0.078150801,-77.220718
262730000,0.12318097,-69.87748,0.0039896262,176.17044,81.107307,-97.254257,0.16625465,62.429058
263725000,0.12693144,-78.340057,0.0055930195,89.587761,80.76561,-103.74413,0.033173542,-40.092625
264720000,0.1193574,-78.130402,0.0016302317,60.444633,81.336823,-110.07658,0.061442807,122.61909
265715000,0.1281403,-84.774544,0.0054052914,85.749756,80.340912,-117.35487,0.07036566,101.4399
266710000,0.12652715,-89.552879,0.0029341374,49.390156,81.217033,-123.35674,0.05571609,109.76971
267705000,0.12053097,-93.546432,0.0044751922,44.367241,80.832253,-130.15547,0.02896894,70.975632
268700000,0.11713403,-104.60378,0.0025938409,-1.8792356,81.388489,-136.86516,0.058814168,-25.183294
269695000,0.12352777,-107.16103,0.0025401174,-111.63983,81.100227,-144.04802,0.03321436,-167.02283
270690000,0.11919462,-110.3419,0.0028865105,162.77472,80.944672,-150.04477,0.090254664,-23.437344
271685000,0.12141576,-117.43296,0.0054471474,-146.92548,80.123878,-156.6571,0.015937734,51.523247
272680000,0.12048963,-120.39199,0.0014915672,62.174118,80.828789,-162.96962,0.086709477,10.682142
273675000,0.11883928,-124.80541,0.0035486189,85.694595,81.234856,-170.06995,0.019851806,72.044388
274670000,0.11090909,-130.48709,0.00074695714,-175.66632,81.364128,-176.6436,0.14476268,66.454254
275665000,0.12430716,-135.47836,0.0038267078,-95.767128,80.926544,176.7825,0.043276437,24.212795
276660000,0.11277402,-140.24657,0.0016481117,-93.64415,81.632233,170.033,0.057398174,-120.71385
277655000,0.12054124,-145.7222,0.00049461052,67.175583,80.986252,163.76274,0.058153875,-96.249245
278650000,0.11286283,-149.60715,0.004311508,15.430151,81.77021,156.76794,0.031608846,-33.48164
279645000,0.10811896,-158.15585,0.0033135968,-34.247952,81.553551,150.15813,0.066604063,27.088427
