Frequency [Hz],Gain,phase [rad]
32468500.000000004,0.08382032686383091,-2.1385081221033637
32968000.000000004,0.08968140779468087,-2.0507502448233064
33467500.000000004,0.10460523426050647,-2.023537966686127
33967000.0,0.11952906072633208,-1.9963256885489484
34466500.0,0.11782198946710748,-2.072244531431533
34966000.0,0.11551556773244032,-2.1518800519967067
35465500.0,0.12349147542044143,-2.24575572236592
35965000.0,0.13779305221972046,-2.348391905266155
36464500.0,0.14507543661584826,-2.377581260066542
36964000.0,0.13366785407232973,-2.2112041294131677
37463500.0,0.12226027152881119,-2.0448269987597927
37963000.0,0.11711771395865597,-2.0734992312014455
38462500.0,0.11246905144579616,-2.1175479253125786
38962000.0,0.11010195016707289,-2.2160368623971527
39461500.0,0.10938138704740988,-2.3538137818085336
39961000.0,0.10603105445157086,-2.4632396211863785
40460500.0,0.09410733693233497,-2.4802373126510537
40960000.0,0.08218361941309907,-2.49723500411573
41459500.0,0.08335258499536166,-2.409706612798252
41959000.0,0.08616228388659841,-2.3090793459983576
42458500.0,0.09005957679798224,-2.224489356838637
42958000.0,0.0948739000916672,-2.153421574102458
43457500.0,0.09504244950831361,-2.21637506740434
43957000.0,0.07620771240372286,-2.827535334410972
44456500.0,0.0573729752991321,2.844489705761983
44956000.0,0.07153495400405255,-3.049377637603799
45455500.0,0.09150388858127709,-2.483989637877496
45955000.0,0.10508638097824345,-2.1918223043168172
46454500.0,0.11239019250221151,-2.1682654619095416
46954000.0,0.11816425621903157,-2.150888938893207
47453500.0,0.11579580154463931,-2.1664089260527106
47953000.0,0.11342734687024705,-2.1819289132122135
48452500.0,0.11637958316305735,-2.2242422315888497
48952000.0,0.12056320278910942,-2.2727564102872337
49451500.0,0.12337541982700895,-2.319260105681632
49951000.0,0.12461590049373901,-2.363459627407553
50450500.0,0.12610257659579086,-2.3966427328279085
50950000.0,0.1293969131279612,-2.34893912395457
51449500.0,0.13269124966013157,-2.301235515081232
51949000.0,0.1324857704817857,-2.2603002139709814
52448500.0,0.13125705928458242,-2.2213437454020735
52948000.0,0.13164951179848222,-2.323775663537524
53447500.0,0.1342114209579601,-2.6154148610134547
53947000.0,0.13594714193203378,-2.885792582299582
54446500.0,0.12838191002134053,-2.9168156483200818
54946000.0,0.12081667811064728,-2.9478387143405818
55445500.0,0.11770613996789314,-2.982010920947213
55945000.0,0.1161977152353846,-3.0173157038041127
56444500.0,0.11370717078187945,-3.0568987617937036
56944000.0,0.10967654141884227,-3.1031906831019103
57443500.0,0.10472402081646319,3.12717653138157
57943000.0,0.07939930247994698,2.9301413680730306
58442500.0,0.054074584143430755,2.7331062047644914
58942000.0,0.05827327596403381,2.42942804525442
59441500.0,0.07529441081770083,2.079433293711376
59941000.0,0.08648468851007031,1.6832092638510445
60440500.0,0.08689847823433881,1.2015450923822066
60940000.0,0.08733515366952126,0.7217688510226392
61439500.0,0.0923215084343987,0.6173131153867684
61939000.0,0.09730786319927613,0.5128573797508975
62438500.0,0.10396422204027109,0.45513836430523363
62938000.00000001,0.11148507596510525,0.42161310108868283
63437500.00000001,0.12985175514128883,0.3791742252163882
63937000.00000001,0.17204454322963783,0.3171539250619539
64436500.0,0.21423733131798683,0.25513362490751956
64936000.0,0.20550778099057823,0.04926180043813477
65435500.0,0.19502501528411237,-0.1615627169470916
65935000.0,0.20987203818966188,-0.3289937657677433
66434500.0,0.24020291574675104,-0.4698988071916611
66934000.0,0.26975074754802847,-0.5805045006176199
67433500.0,0.29722925423891566,-0.6110392643753189
67933000.0,0.3247077609298028,-0.6415740281330179
68432500.0,0.3488627020727713,-0.7240645357128787
68932000.0,0.37276143304142584,-0.8105602569674397
69431500.0,0.4045896153505313,-0.8960472162065781
69931000.0,0.4421050577744683,-0.9808106585554108
70430500.0,0.47466338989549556,-1.064460239885656
70930000.0,0.49119513235075835,-1.144508651905806
71429500.0,0.5077268748060212,-1.224557063925956
71929000.0,0.5453987350854017,-1.2892844585683902
72428500.0,0.5856796793470115,-1.3521209545240607
72928000.0,0.6120194013756034,-1.4070248769531273
73427500.0,0.6266751735842514,-1.4552806167853807
73927000.0,0.6420531659932459,-1.511649484675811
74426500.0,0.6603574741318367,-1.6008913935604996
74926000.0,0.6786617822704274,-1.690133302445188
75425500.0,0.6846067016489288,-1.8018633375684643
75925000.0,0.688402162112632,-1.917504351168017
76424500.0,0.7087139932262362,-1.9851990012661922
76924000.0,0.7451662657221049,-2.0060385954933997
77423500.0,0.7795560394770145,-2.0488992666947183
77923000.0,0.8030902164103847,-2.2076639762644956
78422500.0,0.826624393343755,-2.3664286858342733
78922000.0,0.8326276458041941,-2.449678880618712
79421500.0,0.8346135070827404,-2.5156241496833496
79921000.0,0.9075457286553036,-2.572366761768963
