Frequency [Hz],Gain,phase [rad]
49951000.0,8.978071375412412,-3.865652591566391
50450500.0,9.727895464338024,-3.956093123097567
50950000.0,10.61863929118676,-4.036991141253959
51449500.0,11.54418718051269,-4.083538359792424
51949000.0,12.544272843745322,-4.171634081388468
52448500.0,13.770052151643569,-4.269700004636316
52948000.0,14.958404162855748,-4.340964513754483
53447500.0,16.21919395845716,-4.4135711311060275
53947000.0,17.54905141131863,-4.531178304739694
54446500.0,19.064246847177657,-4.6077141970701
54946000.0,20.642206316203136,-4.683344812991941
55445500.0,22.361590495577076,-4.767409804040998
55945000.0,23.996061349343364,-4.856987253341595
56444500.0,25.905008961357783,-4.932238165651171
56944000.0,28.12512000830116,-5.0153919963411795
57443500.0,30.123170974794498,-5.084536588977324
57943000.0,32.31442457612586,-5.154516765624801
58442500.0,34.526659278029456,-5.2112405544426945
58942000.0,37.0107827720514,-5.296893665805938
59441500.0,39.77919724788945,-5.372797044975143
59941000.0,42.295513575967384,-5.452381779238745
60440500.0,45.13502633353742,-5.540579241204128
60940000.0,48.15169636623189,-5.621862258545676
61439500.0,51.38670219289172,-5.699428820654275
61939000.0,54.354449471006376,-5.775296121007575
62438500.0,57.689356421172825,-5.848994098911934
62938000.0,61.422152053706995,-5.921077122570361
63437500.0,65.22083309663688,-5.997848695236687
63937000.0,69.33609039940418,-6.073707079887983
64436500.0,73.59267574267648,-6.145336826682969
64936000.0,78.13990911604412,-6.216361478602752
65435500.0,83.10228300660559,-6.288666469596762
65935000.0,87.40593172067803,-6.360369624420218
66434500.0,92.84271848882699,-6.434465345929988
66934000.0,97.98179987327975,-6.502520171483587
67433500.0,103.75431087522823,-6.575331277378061
67933000.0,109.77422828562648,-6.6463331054275185
68432500.0,115.78600819207762,-6.719846097728422
68932000.0,122.5681074385639,-6.787825358766463
69431500.0,129.80015071446059,-6.857063536497582
69931000.0,137.0021308217366,-6.927217978709224
70430500.0,144.36534350532273,-6.995967399812288
70930000.0,151.9429503308116,-7.064849898642626
71429500.0,159.72756495485254,-7.132707336931547
71929000.0,167.25956637559048,-7.200614388936406
72428500.0,175.24873249351123,-7.26904368042838
